# TF -> transcription-unit attribution, derived from EcoCyc 30.0
# regulation.dat (Transcription-Factor-Binding) + dnabindsites.dat + transunits.dat.
# Regenerate: scripts/build_tf_tu_reattribution.py
# A TF listed here acts on THIS transcription unit; the model's cistron-content
# rule must not place it on a sibling TU of the same operon that is absent here.
tf_id	ecocyc_regulator	transcription_unit	gene
CPLX0-226	CPLX0-226	TU0-6702	EG10931
CPLX0-226	CPLX0-226	TU0-6702	EG10932
CPLX0-226	CPLX0-226	TU0-6702	EG10934
CPLX0-226	CPLX0-226	TU0-6823	EG10167
CPLX0-226	CPLX0-226	TU0-6843	G7920
CPLX0-226	CPLX0-226	TU0-6843	G7921
CPLX0-226	CPLX0-226	TU0-7081	EG12148
CPLX0-226	CPLX0-226	TU0-7221	G6195
CPLX0-226	CPLX0-226	TU0-7401	EG10033
CPLX0-226	CPLX0-226	TU0-7861	G6800
CPLX0-226	CPLX0-226	TU0-7861	G6801
CPLX0-226	CPLX0-226	TU0-7861	G6802
CPLX0-226	CPLX0-226	TU0-7861	G6803
CPLX0-226	CPLX0-226	TU0-7861	G6804
CPLX0-226	CPLX0-226	TU0-7861	G6805
CPLX0-226	CPLX0-226	TU0-7861	G6806
CPLX0-226	CPLX0-226	TU0-8082	EG10282
CPLX0-226	CPLX0-226	TU0-8082	EG10368
CPLX0-226	CPLX0-226	TU0-8082	EG10703
CPLX0-226	CPLX0-226	TU0-8334	G6422
CPLX0-226	CPLX0-226	TU0-8346	EG12908
CPLX0-226	CPLX0-226	TU0-8346	G7723
CPLX0-226	CPLX0-226	TU0-8346	G7724
CPLX0-226	CPLX0-226	TU0-8346	G7726
CPLX0-226	CPLX0-226	TU0-8346	G7727
CPLX0-226	CPLX0-226	TU0-8476	EG30061
CPLX0-226	CPLX0-226	TU0-8476	METYT1
CPLX0-226	CPLX0-226	TU0-8476	METYT2
CPLX0-226	CPLX0-226	TU0-8503	G6423
CPLX0-226	CPLX0-226	TU0-8548	G6193
CPLX0-226	CPLX0-226	TU0-8628	G7945
CPLX0-226	CPLX0-226	TU0-8684	G6569
CPLX0-226	CPLX0-226	TU0-8685	G6570
CPLX0-226	CPLX0-226	TU0-8689	EG11533
CPLX0-226	CPLX0-226	TU0-8759	G7688
CPLX0-226	CPLX0-226	TU0-8760	G6671
CPLX0-226	CPLX0-226	TU0-8795	G7961
CPLX0-226	CPLX0-226	TU0-8813	EG11124
CPLX0-226	CPLX0-226	TU0-8839	G0-8899
CPLX0-226	CPLX0-226	TU0-93010	G7872
CPLX0-226	CPLX0-226	TU0-961	EG10956
CPLX0-226	CPLX0-226	TU0-962	EG10956
CPLX0-226	CPLX0-226	TU0-963	EG12440
CPLX0-226	CPLX0-226	TU00001	EG10022
CPLX0-226	CPLX0-226	TU00001	EG10023
CPLX0-226	CPLX0-226	TU00001	EG10026
CPLX0-226	CPLX0-226	TU00003	EG10054
CPLX0-226	CPLX0-226	TU00014	EG10155
CPLX0-226	CPLX0-226	TU00015	EG10155
CPLX0-226	CPLX0-226	TU00016	EG10170
CPLX0-226	CPLX0-226	TU00018	EG10219
CPLX0-226	CPLX0-226	TU00018	EG10220
CPLX0-226	CPLX0-226	TU00018	EG10221
CPLX0-226	CPLX0-226	TU00018	EG10222
CPLX0-226	CPLX0-226	TU00021	EG10317
CPLX0-226	CPLX0-226	TU00021	EG11311
CPLX0-226	CPLX0-226	TU00021	FIST
CPLX0-226	CPLX0-226	TU00024	EG10365
CPLX0-226	CPLX0-226	TU00025	EG10362
CPLX0-226	CPLX0-226	TU00025	EG10363
CPLX0-226	CPLX0-226	TU00025	EG10366
CPLX0-226	CPLX0-226	TU00025	EG11698
CPLX0-226	CPLX0-226	TU00026	EG10362
CPLX0-226	CPLX0-226	TU00026	EG10363
CPLX0-226	CPLX0-226	TU00026	EG10366
CPLX0-226	CPLX0-226	TU00026	EG11698
CPLX0-226	CPLX0-226	TU00027	EG10383
CPLX0-226	CPLX0-226	TU00027	EG10385
CPLX0-226	CPLX0-226	TU00027	EG10387
CPLX0-226	CPLX0-226	TU00027	G0-17117
CPLX0-226	CPLX0-226	TU00029	EG10383
CPLX0-226	CPLX0-226	TU00029	EG10385
CPLX0-226	CPLX0-226	TU00029	EG10387
CPLX0-226	CPLX0-226	TU00029	G0-17117
CPLX0-226	CPLX0-226	TU00030	EG10391
CPLX0-226	CPLX0-226	TU00030	EG10392
CPLX0-226	CPLX0-226	TU00030	EG10393
CPLX0-226	CPLX0-226	TU00031	EG10394
CPLX0-226	CPLX0-226	TU00032	EG10494
CPLX0-226	CPLX0-226	TU00032	EG10502
CPLX0-226	CPLX0-226	TU00032	EG11275
CPLX0-226	CPLX0-226	TU00036	EG10524
CPLX0-226	CPLX0-226	TU00036	EG10526
CPLX0-226	CPLX0-226	TU00036	EG10527
CPLX0-226	CPLX0-226	TU00038	EG10554
CPLX0-226	CPLX0-226	TU00038	EG10555
CPLX0-226	CPLX0-226	TU00038	EG10556
CPLX0-226	CPLX0-226	TU00038	G0-17082
CPLX0-226	CPLX0-226	TU00040	EG11230
CPLX0-226	CPLX0-226	TU00043	EG10632
CPLX0-226	CPLX0-226	TU00043	EG10633
CPLX0-226	CPLX0-226	TU00043	EG10634
CPLX0-226	CPLX0-226	TU00043	EG10636
CPLX0-226	CPLX0-226	TU00046	EG10188
CPLX0-226	CPLX0-226	TU00046	EG10653
CPLX0-226	CPLX0-226	TU00046	EG10654
CPLX0-226	CPLX0-226	TU00046	EG10655
CPLX0-226	CPLX0-226	TU00047	EG10660
CPLX0-226	CPLX0-226	TU00047	EG10661
CPLX0-226	CPLX0-226	TU00047	EG12360
CPLX0-226	CPLX0-226	TU00048	EG10669
CPLX0-226	CPLX0-226	TU00050	EG10671
CPLX0-226	CPLX0-226	TU00051	EG10681
CPLX0-226	CPLX0-226	TU00063	EG10842
CPLX0-226	CPLX0-226	TU00063	EG10843
CPLX0-226	CPLX0-226	TU00064	EG10953
CPLX0-226	CPLX0-226	TU00075	EG10046
CPLX0-226	CPLX0-226	TU00076	EG10056
CPLX0-226	CPLX0-226	TU00080	EG10280
CPLX0-226	CPLX0-226	TU00083	EG10897
CPLX0-226	CPLX0-226	TU00084	EG10897
CPLX0-226	CPLX0-226	TU00085	EG11005
CPLX0-226	CPLX0-226	TU00085	EG11006
CPLX0-226	CPLX0-226	TU00085	EG11276
CPLX0-226	CPLX0-226	TU00091	EG10562
CPLX0-226	CPLX0-226	TU00098	EG10057
CPLX0-226	CPLX0-226	TU00098	EG10058
CPLX0-226	CPLX0-226	TU00098	EG10059
CPLX0-226	CPLX0-226	TU00099	EG10060
CPLX0-226	CPLX0-226	TU00101	EG10178
CPLX0-226	CPLX0-226	TU00101	EG10179
CPLX0-226	CPLX0-226	TU00101	EG10180
CPLX0-226	CPLX0-226	TU00101	EG10181
CPLX0-226	CPLX0-226	TU00101	EG10182
CPLX0-226	CPLX0-226	TU00104	EG10356
CPLX0-226	CPLX0-226	TU00105	EG10358
CPLX0-226	CPLX0-226	TU00106	EG10402
CPLX0-226	CPLX0-226	TU00108	EG10576
CPLX0-226	CPLX0-226	TU00119	EG10164
CPLX0-226	CPLX0-226	TU00120	EG10160
CPLX0-226	CPLX0-226	TU00121	EG10359
CPLX0-226	CPLX0-226	TU00122	EG10377
CPLX0-226	CPLX0-226	TU00122	EG10379
CPLX0-226	CPLX0-226	TU00122	EG10380
CPLX0-226	CPLX0-226	TU00123	EG10528
CPLX0-226	CPLX0-226	TU00123	EG10558
CPLX0-226	CPLX0-226	TU00123	EG10559
CPLX0-226	CPLX0-226	TU00124	EG10961
CPLX0-226	CPLX0-226	TU00125	EG10989
CPLX0-226	CPLX0-226	TU00125	EG10990
CPLX0-226	CPLX0-226	TU00125	EG10991
CPLX0-226	CPLX0-226	TU00125	EG11172
CPLX0-226	CPLX0-226	TU00125	G7624
CPLX0-226	CPLX0-226	TU00125	G7626
CPLX0-226	CPLX0-226	TU00125	G7627
CPLX0-226	CPLX0-226	TU00126	EG11143
CPLX0-226	CPLX0-226	TU00127	EG10252
CPLX0-226	CPLX0-226	TU00127	EG10253
CPLX0-226	CPLX0-226	TU00128	EG10349
CPLX0-226	CPLX0-226	TU00128	EG10350
CPLX0-226	CPLX0-226	TU00128	EG10352
CPLX0-226	CPLX0-226	TU00128	EG10353
CPLX0-226	CPLX0-226	TU00128	EG10355
CPLX0-226	CPLX0-226	TU00129	EG10664
CPLX0-226	CPLX0-226	TU00130	EG11054
CPLX0-226	CPLX0-226	TU00130	G0-17104
CPLX0-226	CPLX0-226	TU00131	EG10577
CPLX0-226	CPLX0-226	TU00131	EG10578
CPLX0-226	CPLX0-226	TU00132	EG10563
CPLX0-226	CPLX0-226	TU00132	EG10564
CPLX0-226	CPLX0-226	TU00133	EG10969
CPLX0-226	CPLX0-226	TU00133	EG10970
CPLX0-226	CPLX0-226	TU00133	EG10971
CPLX0-226	CPLX0-226	TU00133	EG10972
CPLX0-226	CPLX0-226	TU00133	EG10973
CPLX0-226	CPLX0-226	TU00133	EG10974
CPLX0-226	CPLX0-226	TU00133	G8210
CPLX0-226	CPLX0-226	TU00134	EG11045
CPLX0-226	CPLX0-226	TU00135	EG10348
CPLX0-226	CPLX0-226	TU00135	EG10351
CPLX0-226	CPLX0-226	TU00136	EG10319
CPLX0-226	CPLX0-226	TU00136	EG10320
CPLX0-226	CPLX0-226	TU00137	EG11316
CPLX0-226	CPLX0-226	TU00138	EG12292
CPLX0-226	CPLX0-226	TU00140	EG10423
CPLX0-226	CPLX0-226	TU00141	EG10688
CPLX0-226	CPLX0-226	TU00147	EG11971
CPLX0-226	CPLX0-226	TU00148	EG10249
CPLX0-226	CPLX0-226	TU00148	EG10250
CPLX0-226	CPLX0-226	TU00150	EG12738
CPLX0-226	CPLX0-226	TU00151	EG10286
CPLX0-226	CPLX0-226	TU00151	EG10287
CPLX0-226	CPLX0-226	TU00151	EG10288
CPLX0-226	CPLX0-226	TU00151	EG10289
CPLX0-226	CPLX0-226	TU00151	EG10290
CPLX0-226	CPLX0-226	TU00155	EG11612
CPLX0-226	CPLX0-226	TU00160	EG10095
CPLX0-226	CPLX0-226	TU00163	EG10262
CPLX0-226	CPLX0-226	TU00163	EG10293
CPLX0-226	CPLX0-226	TU00166	EG10259
CPLX0-226	CPLX0-226	TU00166	EG10260
CPLX0-226	CPLX0-226	TU00166	EG10261
CPLX0-226	CPLX0-226	TU00166	EG10263
CPLX0-226	CPLX0-226	TU00166	EG11105
CPLX0-226	CPLX0-226	TU00168	EG10592
CPLX0-226	CPLX0-226	TU00168	EG10593
CPLX0-226	CPLX0-226	TU00168	EG10594
CPLX0-226	CPLX0-226	TU00169	EG12414
CPLX0-226	CPLX0-226	TU00169	EG12415
CPLX0-226	CPLX0-226	TU00169	EG12416
CPLX0-226	CPLX0-226	TU00169	EG12417
CPLX0-226	CPLX0-226	TU00169	EG12419
CPLX0-226	CPLX0-226	TU00169	G7128
CPLX0-226	CPLX0-226	TU00170	EG10371
CPLX0-226	CPLX0-226	TU00170	EG11442
CPLX0-226	CPLX0-226	TU00170	EG11810
CPLX0-226	CPLX0-226	TU00173	EG10396
CPLX0-226	CPLX0-226	TU00173	EG10398
CPLX0-226	CPLX0-226	TU00173	EG11517
CPLX0-226	CPLX0-226	TU00177	EG10269
CPLX0-226	CPLX0-226	TU00177	EG10672
CPLX0-226	CPLX0-226	TU00182	EG10403
CPLX0-226	CPLX0-226	TU00182	EG10404
CPLX0-226	CPLX0-226	TU00182	EG11514
CPLX0-226	CPLX0-226	TU00187	EG10557
CPLX0-226	CPLX0-226	TU00190	EG11434
CPLX0-226	CPLX0-226	TU00190	EG11435
CPLX0-226	CPLX0-226	TU00190	EG11599
CPLX0-226	CPLX0-226	TU00193	EG10615
CPLX0-226	CPLX0-226	TU00193	EG10616
CPLX0-226	CPLX0-226	TU00193	EG11965
CPLX0-226	CPLX0-226	TU00195	EG10742
CPLX0-226	CPLX0-226	TU00196	EG10567
CPLX0-226	CPLX0-226	TU00196	EG10568
CPLX0-226	CPLX0-226	TU00196	EG10569
CPLX0-226	CPLX0-226	TU00205	EG10420
CPLX0-226	CPLX0-226	TU00205	EG10421
CPLX0-226	CPLX0-226	TU00205	GUSAT1
CPLX0-226	CPLX0-226	TU00206	EG10814
CPLX0-226	CPLX0-226	TU00206	EG10815
CPLX0-226	CPLX0-226	TU00206	EG10816
CPLX0-226	CPLX0-226	TU00206	EG10817
CPLX0-226	CPLX0-226	TU00206	EG10818
CPLX0-226	CPLX0-226	TU00206	EG10819
CPLX0-226	CPLX0-226	TU00206	G0-17077
CPLX0-226	CPLX0-226	TU00208	EG11313
CPLX0-226	CPLX0-226	TU00213	EG11402
CPLX0-226	CPLX0-226	TU00213	EG12127
CPLX0-226	CPLX0-226	TU00214	EG10052
CPLX0-226	CPLX0-226	TU00214	EG10053
CPLX0-226	CPLX0-226	TU00214	EG10055
CPLX0-226	CPLX0-226	TU00216	EG10399
CPLX0-226	CPLX0-226	TU00216	EG10401
CPLX0-226	CPLX0-226	TU00219	EG11866
CPLX0-226	CPLX0-226	TU00219	EG11867
CPLX0-226	CPLX0-226	TU00219	EG11868
CPLX0-226	CPLX0-226	TU00228	EG12629
CPLX0-226	CPLX0-226	TU00228	EG12631
CPLX0-226	CPLX0-226	TU00229	EG12380
CPLX0-226	CPLX0-226	TU00237	EG10041
CPLX0-226	CPLX0-226	TU00237	EG10042
CPLX0-226	CPLX0-226	TU00241	EG10085
CPLX0-226	CPLX0-226	TU00241	EG10086
CPLX0-226	CPLX0-226	TU00247	EG11557
CPLX0-226	CPLX0-226	TU00247	EG11558
CPLX0-226	CPLX0-226	TU00247	EG11559
CPLX0-226	CPLX0-226	TU00247	EG11560
CPLX0-226	CPLX0-226	TU00247	EG11561
CPLX0-226	CPLX0-226	TU00247	EG12608
CPLX0-226	CPLX0-226	TU00248	EG10140
CPLX0-226	CPLX0-226	TU00248	EG10141
CPLX0-226	CPLX0-226	TU00248	EG10142
CPLX0-226	CPLX0-226	TU00248	EG10143
CPLX0-226	CPLX0-226	TU00248	EG10144
CPLX0-226	CPLX0-226	TU00248	EG12198
CPLX0-226	CPLX0-226	TU00255	EG11407
CPLX0-226	CPLX0-226	TU00255	EG11408
CPLX0-226	CPLX0-226	TU00279	EG11381
CPLX0-226	CPLX0-226	TU00301	EG10002
CPLX0-226	CPLX0-226	TU00301	EG10152
CPLX0-226	CPLX0-226	TU00301	EG12427
CPLX0-226	CPLX0-226	TU00336	EG10874
CPLX0-226	CPLX0-226	TU00336	EG10908
CPLX0-226	CPLX0-226	TU00346	EG10764
CPLX0-226	CPLX0-226	TU00346	EG10870
CPLX0-226	CPLX0-226	TU00346	EG10905
CPLX0-226	CPLX0-226	TU00346	EG10917
CPLX0-226	CPLX0-226	TU00357	EG10073
CPLX0-226	CPLX0-226	TU00357	EG10946
CPLX0-226	CPLX0-226	TU00358	EG10230
CPLX0-226	CPLX0-226	TU00358	EG10949
CPLX0-226	CPLX0-226	TU00374	EG12275
CPLX0-226	CPLX0-226	TU00374	EG12276
CPLX0-226	CPLX0-226	TU00374	EG20252
CPLX0-226	CPLX0-226	TU00374	EG20253
CPLX0-226	CPLX0-226	TU00375	EG10249
CPLX0-226	CPLX0-226	TU00377	EG10701
CPLX0-226	CPLX0-226	TU00377	EG11258
CPLX0-226	CPLX0-226	TU00392	G6543
CPLX0-226	CPLX0-226	TU00392	G6544
CPLX0-226	CPLX0-226	TU00392	G6545
CPLX0-226	CPLX0-226	TU00392	G6546
CPLX0-226	CPLX0-226	TU00411	EG10416
CPLX0-226	CPLX0-226	TU00427	EG10897
CPLX0-226	CPLX0-226	TU00442	EG10510
CPLX0-226	CPLX0-226	TU00443	EG10368
CPLX0-226	CPLX0-226	TU00443	EG10703
CPLX0-226	CPLX0-226	TU00450	EG11035
CPLX0-226	CPLX0-226	TU00464	EG10757
CPLX0-226	CPLX0-226	TU00465	EG10757
CPLX0-226	CPLX0-226	TU00466	EG10757
CPLX0-226	CPLX0-226	TU00468	EG10006
CPLX0-226	CPLX0-226	TU00468	EG10357
CPLX0-226	CPLX0-226	TU00478	EG11182
CPLX0-226	CPLX0-226	TU00479	EG10165
CPLX0-226	CPLX0-226	TU00479	EG10788
CPLX0-226	CPLX0-226	TU00479	EG10789
CPLX0-226	CPLX0-226	TU00480	EG10165
CPLX0-226	CPLX0-226	TU00480	EG10788
CPLX0-226	CPLX0-226	TU00480	EG10789
CPLX0-226	CPLX0-226	TU00482	EG10165
CPLX0-226	CPLX0-226	TU00482	EG10788
CPLX0-226	CPLX0-226	TU00482	EG10789
CPLX0-226	CPLX0-226	TU00483	EG10165
CPLX0-226	CPLX0-226	TU00483	EG10788
CPLX0-226	CPLX0-226	TU00483	EG10789
CPLX0-226	CPLX0-226	TU00522	EG10024
CPLX0-226	CPLX0-226	TU00522	EG10025
CPLX0-226	CPLX0-226	TU00522	EG10543
CPLX0-226	CPLX0-226	TU00522	EG11088
CPLX0-226	CPLX0-226	TU00523	EG10543
CPLX0-226	CPLX0-226	TU00524	EG10931
CPLX0-226	CPLX0-226	TU00524	EG10932
CPLX0-226	CPLX0-226	TU00524	EG10933
CPLX0-226	CPLX0-226	TU00524	EG10934
CPLX0-226	CPLX0-226	TU00524	EG10979
CPLX0-226	CPLX0-226	TU00524	EG10980
CPLX0-226	CPLX0-226	TU00524	EG10981
CPLX0-226	CPLX0-226	TU00524	EG10982
CPLX0-226	CPLX0-226	TU00524	G0-17009
CPLX0-226	CPLX0-226	TU00524	G6388
CPLX0-226	CPLX0-226	TU101	EG11066
CPLX0-226	CPLX0-226	TU101	EG20248
CPLX0-226	CPLX0-226	TU102	EG10035
CPLX0-226	CPLX0-226	TU122	EG10802
CPLX0-226	CPLX0-226	TU141	G6088
CPLX0-226	CPLX0-226	TU142	EG11562
CPLX0-226	CPLX0-226	TU142	EG11563
CPLX0-226	CPLX0-226	TU142	EG11564
CPLX0-226	CPLX0-226	TU142	EG11565
CPLX0-226	CPLX0-226	TU161	EG10269
CPLX0-226	CPLX0-226	TU161	EG10672
CPLX0-226	CPLX0-226	TU162	EG10269
CPLX0-226	CPLX0-226	TU162	EG10672
CPLX0-226	CPLX0-226	TU163	EG10269
CPLX0-226	CPLX0-226	TU163	EG10672
CPLX0-226	CPLX0-226	TU341	EG10505
CPLX0-226	CPLX0-226	TU341	EG10665
CPLX0-226	CPLX0-226	TU341	EG10743
CPLX0-226	CPLX0-226	TU341	EG10914
CPLX0-226	CPLX0-226	TU341	EG11177
CPLX0-226	CPLX0-226	TU341	EG11178
CPLX0-226	CPLX0-226	TU341	EG11179
CPLX0-226	CPLX0-226	TU341	EG30061
CPLX0-226	CPLX0-226	TU356	EG10659
CPLX0-226	CPLX0-226	TU368	EG12278
CPLX0-226	CPLX0-226	TU369	EG11490
CPLX0-226	CPLX0-226	TU369	G6786
CPLX0-226	CPLX0-226	TU4	G6708
CPLX0-226	CPLX0-226	TU401	EG10395
CPLX0-226	CPLX0-226	TU401	EG10397
CPLX0-226	CPLX0-226	TU401	EG10400
CPLX0-226	CPLX0-226	TU461	EG11407
CPLX0-226	CPLX0-226	TU461	EG11408
CPLX0-226	CPLX0-226	TU462	EG11407
CPLX0-226	CPLX0-226	TU462	EG11408
CPLX0-226	CPLX0-226	TU486	EG10466
CPLX0-226	CPLX0-226	TU489	EG10467
CPLX0-226	CPLX0-226	TU491	EG11072
CPLX0-226	CPLX0-226	TU5	G6709
CPLX0-226	CPLX0-226	TU5	G6710
CPLX0-226	CPLX0-226	TU5	G6711
CPLX0-226	CPLX0-226	TU5	G6712
CPLX0-226	CPLX0-226	TU5	G6713
CPLX0-226	CPLX0-226	TU5	G6714
CPLX0-226	CPLX0-226	TU5	G6715
CPLX0-226	CPLX0-226	TU5	G6716
CPLX0-226	CPLX0-226	TU5	G6717
CPLX0-226	CPLX0-226	TU5	G6718
CPLX0-226	CPLX0-226	TU5	G6719
CPLX0-226	CPLX0-226	TU581	G6619
CPLX0-226	CPLX0-226	TU586	EG12243
CPLX0-226	CPLX0-226	TU586	EG50009
CPLX0-226	CPLX0-226	TU592	EG12279
CPLX0-226	CPLX0-226	TU592	EG12280
CPLX0-226	CPLX0-226	TU592	EG12281
CPLX0-226	CPLX0-226	TU592	EG12282
CPLX0-226	CPLX0-226	TU592	EG12283
CPLX0-226	CPLX0-226	TU592	EG12284
CPLX0-226	CPLX0-226	TU592	EG12285
CPLX0-226	CPLX0-226	TU592	EG12286
CPLX0-226	CPLX0-226	TU592	EG12287
CPLX0-226	CPLX0-226	TU67	EG11074
CPLX0-226	CPLX0-226	TU67	EG11075
CPLX0-226	CPLX0-226	TU67	G0-17109
CPLX0-226	CPLX0-226	TU686	EG11150
CPLX0-226	CPLX0-226	TU686	EG11282
CPLX0-226	CPLX0-226	TU686	G7300
CPLX0-226	CPLX0-226	TU686	G7301
CPLX0-226	CPLX0-226	TU686	G7302
CPLX0-226	CPLX0-226	TU686	G7303
CPLX0-226	CPLX0-226	TU686	G7304
CPLX0-226	CPLX0-226	TU686	G7305
CPLX0-226	CPLX0-226	TU686	G7306
CPLX0-226	CPLX0-226	TU686	G7307
CPLX0-226	CPLX0-226	TU686	G7308
CPLX0-226	CPLX0-226	TU686	G7309
CPLX0-226	CPLX0-226	TU783	EG10008
CPLX0-226	CPLX0-226	TU783	EG10482
CPLX0-226	CPLX0-226	TU789	G6852
CPLX0-226	CPLX0-226	TU790	G6851
CPLX0-226	CPLX0-226	TU790	G6852
CPLX0-226	CPLX0-226	TU794	EG11325
CPLX0-226	CPLX0-226	TU796	EG12316
CPLX0-226	CPLX0-226	TU797	EG30098
CPLX0-226	CPLX0-226	TU797	G0-17114
CPLX0-226	CPLX0-226	TU841	EG10137
CPLX0-228	CPLX0-228	TU0-1003	G6940
CPLX0-228	CPLX0-228	TU0-1003	G6941
CPLX0-228	CPLX0-228	TU0-1003	G6942
CPLX0-228	CPLX0-228	TU0-1003	G6943
CPLX0-228	CPLX0-228	TU0-1003	G6944
CPLX0-228	CPLX0-228	TU0-13076	G6458
CPLX0-228	CPLX0-228	TU0-13891	G7669
CPLX0-228	CPLX0-228	TU0-14415	EG10007
CPLX0-228	CPLX0-228	TU0-14415	EG10452
CPLX0-228	CPLX0-228	TU0-14415	EG12124
CPLX0-228	CPLX0-228	TU0-14415	EG12125
CPLX0-228	CPLX0-228	TU0-45182	EG10403
CPLX0-228	CPLX0-228	TU0-45182	EG10404
CPLX0-228	CPLX0-228	TU0-45182	EG11514
CPLX0-228	CPLX0-228	TU0-5501	EG10068
CPLX0-228	CPLX0-228	TU0-8161	EG11628
CPLX0-228	CPLX0-228	TU0-8472	EG10063
CPLX0-228	CPLX0-228	TU0-8476	EG30061
CPLX0-228	CPLX0-228	TU0-8476	METYT1
CPLX0-228	CPLX0-228	TU0-8476	METYT2
CPLX0-228	CPLX0-228	TU00004	EG10064
CPLX0-228	CPLX0-228	TU00004	EG10065
CPLX0-228	CPLX0-228	TU00004	EG11223
CPLX0-228	CPLX0-228	TU00005	EG10067
CPLX0-228	CPLX0-228	TU00006	EG10069
CPLX0-228	CPLX0-228	TU00007	EG10070
CPLX0-228	CPLX0-228	TU00109	EG10134
CPLX0-228	CPLX0-228	TU00109	EG10135
CPLX0-228	CPLX0-228	TU00111	EG10066
CPLX0-228	CPLX0-228	TU00182	EG10403
CPLX0-228	CPLX0-228	TU00182	EG10404
CPLX0-228	CPLX0-228	TU00182	EG11514
CPLX0-228	CPLX0-228	TU00226	EG11286
CPLX0-228	CPLX0-228	TU341	EG10505
CPLX0-228	CPLX0-228	TU341	EG10665
CPLX0-228	CPLX0-228	TU341	EG10743
CPLX0-228	CPLX0-228	TU341	EG10914
CPLX0-228	CPLX0-228	TU341	EG11177
CPLX0-228	CPLX0-228	TU341	EG11178
CPLX0-228	CPLX0-228	TU341	EG11179
CPLX0-228	CPLX0-228	TU341	EG30061
CPLX0-2781	CPLX0-2781	TU0-12993	G6331
CPLX0-2781	CPLX0-2781	TU0-13241	G6702
CPLX0-2781	CPLX0-2781	TU0-13308	EG11643
CPLX0-2781	CPLX0-2781	TU0-13416	G6994
CPLX0-2781	CPLX0-2781	TU0-1342	G7071
CPLX0-2781	CPLX0-2781	TU0-13580	G7185
CPLX0-2781	CPLX0-2781	TU0-13763	G7472
CPLX0-2781	CPLX0-2781	TU0-42593	G6606
CPLX0-2781	CPLX0-2781	TU0-6629	EG12358
CPLX0-2781	CPLX0-2781	TU0-6629	G6476
CPLX0-2781	CPLX0-2781	TU0-6629	G6477
CPLX0-2781	CPLX0-2781	TU0-6629	G6478
CPLX0-2781	CPLX0-2781	TU0-6629	G6479
CPLX0-2781	CPLX0-2781	TU00078	EG10189
CPLX0-2781	CPLX0-2781	TU00078	EG10190
CPLX0-2781	CPLX0-2781	TU00078	EG10191
CPLX0-2781	CPLX0-2781	TU00144	EG10183
CPLX0-2781	CPLX0-2781	TU00144	EG10193
CPLX0-2781	CPLX0-2781	TU00144	EG10195
CPLX0-2781	CPLX0-2781	TU00144	EG10197
CPLX0-2781	CPLX0-2781	TU00144	EG10198
CPLX0-2781	CPLX0-2781	TU00146	EG10185
CPLX0-2781	CPLX0-2781	TU00146	EG10186
CPLX0-2781	CPLX0-2781	TU00146	EG10194
CPLX0-2781	CPLX0-2781	TU302	EG12423
CPLX0-2781	CPLX0-2781	TU302	G6217
CPLX0-2781	CPLX0-2781	TU302	G6218
CPLX0-2781	CPLX0-2781	TU302	G6219
CPLX0-3061	CPLX0-3061	TU0-14175	EG10694
CPLX0-3061	CPLX0-3061	TU00110	EG10134
CPLX0-3061	CPLX0-3061	TU00110	EG10135
CPLX0-3781	CPLX0-3781	TU0-13493	EG12844
CPLX0-3781	CPLX0-3781	TU0-13493	G0-9121
CPLX0-3930	CPLX0-3930	TU-8399	G7035
CPLX0-3930	CPLX0-3930	TU-8405	G370
CPLX0-3930	CPLX0-3930	TU-8405	G7027
CPLX0-3930	CPLX0-3930	TU-8405	G7028
CPLX0-3930	CPLX0-3930	TU-8408	EG11346
CPLX0-3930	CPLX0-3930	TU-8411	EG11347
CPLX0-3930	CPLX0-3930	TU-8411	EG11654
CPLX0-3930	CPLX0-3930	TU-8411	EG11656
CPLX0-3930	CPLX0-3930	TU-8411	G377
CPLX0-3930	CPLX0-3930	TU-8411	G378
CPLX0-3930	CPLX0-3930	TU-8411	G379
CPLX0-3930	CPLX0-3930	TU-8412	EG12661
CPLX0-3930	CPLX0-3930	TU-8412	EG12662
CPLX0-3930	CPLX0-3930	TU-8412	EG12663
CPLX0-3930	CPLX0-3930	TU-8412	G0-9383
CPLX0-3930	CPLX0-3930	TU-8412	G6359
CPLX0-3930	CPLX0-3930	TU0-13745	EG10825
CPLX0-3930	CPLX0-3930	TU0-13745	EG11154
CPLX0-3930	CPLX0-3930	TU0-13745	EG11155
CPLX0-3930	CPLX0-3930	TU0-13745	EG11156
CPLX0-3930	CPLX0-3930	TU0-13745	EG12081
CPLX0-3930	CPLX0-3930	TU0-14275	G7418
CPLX0-3930	CPLX0-3930	TU0-1548	G6623
CPLX0-3930	CPLX0-3930	TU0-1549	EG12252
CPLX0-3930	CPLX0-3930	TU0-198894	G358
CPLX0-3930	CPLX0-3930	TU0-198894	G359
CPLX0-3930	CPLX0-3930	TU0-198894	G360
CPLX0-3930	CPLX0-3930	TU0-198894	G361
CPLX0-3930	CPLX0-3930	TU0-198894	G362
CPLX0-3930	CPLX0-3930	TU0-198894	G363
CPLX0-3930	CPLX0-3930	TU0-198894	G364
CPLX0-3930	CPLX0-3930	TU0-198894	G365
CPLX0-3930	CPLX0-3930	TU0-198894	G366
CPLX0-3930	CPLX0-3930	TU0-198896	G357
CPLX0-3930	CPLX0-3930	TU0-42664	G6549
