$	0m	0m	1m	1m	1m	2m	2m	2m
EG11236	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
EG11237	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
EG11238	0.0000	0.0000	1.3333	2.0000	2.0000	1.3182	1.0000	1.0000
EG11239	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
EG11241	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
EG11242	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
EG11244	1.0000	1.0000	0.3333	0.0000	0.0000	0.0000	0.0000	0.0000
EG11245	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
EG11246	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
EG11247	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
EG11249	0.0000	0.0000	0.1429	1.0000	1.0000	1.0000	1.0000	1.0000
EG11250	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
EG11251	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.5909
EG11252	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
EG11253	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
EG11254	0.0000	0.0000	0.0000	0.8182	0.0000	0.0000	0.0000	0.0000
EG11255	0.0000	0.0000	0.0000	0.8182	0.0000	0.0000	0.0000	0.0000
EG11256	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
EG11257	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
EG11258	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
EG11259	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
EG11260	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
EG11261	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
EG11262	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
EG11263	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
EG11265	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
EG11266	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
EG11267	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
EG11268	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
EG11269	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
EG11270	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
EG11271	1.0000	1.0000	0.0952	0.0000	0.0000	0.7727	1.0000	1.0000
EG11272	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
EG11274	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
EG11275	0.0000	0.0000	0.0000	0.2273	1.0000	1.0000	1.0000	1.0909
EG11276	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
EG11277	1.0000	0.0952	0.0000	0.0000	0.9524	1.0000	2.5714	6.2727
EG11279	10.0000	9.9524	9.0000	8.0909	6.4286	7.0000	6.6190	5.2727
EG11280	3.0000	1.6667	1.0000	1.0000	1.0000	1.0000	2.0476	5.5909
EG11281	3.0000	3.0000	3.0000	3.0000	3.0000	3.0000	3.0000	3.0000
EG11282	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
EG11283	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
EG11284	0.0000	0.0000	0.0952	1.0909	2.0000	1.2273	1.0000	1.9091
EG11285	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
EG11286	0.0000	0.0000	0.4286	0.0000	0.0000	0.0000	0.0000	0.0000
EG11287	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
EG11288	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
EG11289	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
EG11290	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
EG11291	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
EG11292	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
EG11293	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
EG11294	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
EG11295	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
EG11296	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
EG11297	1.0000	1.0000	1.0000	0.2273	0.0000	0.0000	0.0000	0.0000
EG11298	1.0000	0.4762	0.0000	0.5000	1.0000	0.0909	0.0000	0.0000
EG11299	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
EG11300	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
EG11301	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
EG11302	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
EG11303	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
EG11304	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
EG11305	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
EG11306	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
EG11309	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
EG11310	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
EG11311	3.0000	2.5714	2.0000	2.0455	3.1905	3.9545	3.5238	4.2273
EG11312	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
EG11313	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
EG11314	0.0000	0.0000	0.2381	1.0000	1.0000	0.3182	0.0000	0.0000
EG11315	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
EG11316	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
EG11317	3.0000	3.0000	3.0000	3.0000	3.0000	3.0000	3.0000	2.3182
EG11318	5.0000	5.0000	5.0000	5.7273	6.0000	6.1364	7.0000	6.3182
EG11319	1.0000	1.0000	1.0000	1.4091	2.0000	1.7727	1.0000	1.0000
EG11320	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
EG11321	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
EG11322	2.0000	2.0000	2.0000	1.6818	1.0000	1.0000	1.0000	1.5909
EG11323	3.0000	2.3333	2.0000	2.0000	2.0000	1.2727	1.0000	1.0000
EG11324	3.0000	2.3333	2.0000	2.0000	2.0000	1.2727	1.0000	1.0000
EG11325	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
EG11326	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
EG11327	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
EG11328	1.0000	1.0000	1.0000	1.0000	1.0000	1.3182	2.0000	2.0000
EG11329	1.0000	1.0000	1.0000	0.5455	0.0000	0.0000	0.0000	0.0000
EG11330	1.0000	1.0000	1.0000	0.5455	0.0000	0.0000	0.0000	0.0000
EG11331	0.0000	0.3810	1.0000	1.0000	0.9048	0.0000	0.0000	0.0000
EG11332	2.0000	2.8095	3.0000	3.0000	2.3810	2.0000	2.0000	2.0000
EG11333	3.0000	2.3333	2.0000	2.0000	2.0000	1.2727	1.0000	1.0000
EG11334	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
EG11335	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
EG11336	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
EG11337	3.0000	2.8571	1.7143	1.5909	2.0000	2.0000	1.0000	1.0000
EG11338	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
EG11339	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
EG11340	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
EG11341	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
EG11342	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
EG11343	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
EG11344	1.0000	0.8095	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
EG11345	0.0000	0.0000	0.2381	1.0000	1.0000	0.3182	0.0000	0.0000
EG11346	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
EG11347	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
EG11350	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
EG11351	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
EG11352	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
EG11353	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
EG11354	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
EG11355	3.0000	3.0000	3.0000	3.0000	3.0000	3.4545	4.0000	4.0000
EG11356	3.0000	3.0000	3.0000	3.0000	3.0000	3.4545	4.0000	4.0000
EG11357	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
EG11358	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
EG11359	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
EG11360	0.0000	0.0000	0.0000	0.5455	1.0000	1.2273	1.8095	0.0909
EG11361	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
EG11362	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
EG11363	3.0000	3.0000	3.0000	3.0000	3.0000	3.0000	3.0000	3.0000
EG11364	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
EG11366	2.0000	2.0000	2.0000	1.9091	1.1429	1.0000	1.0000	1.5455
EG11367	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
EG11368	3.0000	3.0000	3.0000	3.0000	3.0000	3.0000	3.0000	3.0000
EG11369	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
EG11370	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
EG11371	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
EG11372	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
EG11373	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
EG11374	1.0000	1.0000	1.0000	1.0000	1.2381	1.0455	1.0000	1.0000
EG11375	7.0000	6.4286	6.0000	6.0000	6.0000	6.0000	5.5714	5.0000
EG11376	0.0000	0.5714	0.2381	0.0000	0.0000	0.0000	0.0000	0.0000
EG11377	0.0000	0.0000	0.0000	0.0455	1.0000	0.5455	0.0000	0.0000
EG11378	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
EG11379	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
EG11380	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
EG11381	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
EG11383	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.8636
EG11384	11.0000	11.0000	11.0000	11.0000	11.0000	11.0000	11.6667	12.0000
EG11385	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
EG11387	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
EG11388	3.0000	3.0000	3.0000	3.0000	3.0000	3.0000	2.5238	3.0000
EG11389	3.0000	3.0000	3.0000	3.0000	3.0000	3.0000	2.5238	3.0000
EG11390	12.0000	10.9524	10.5714	10.0000	10.4762	12.5000	11.1905	8.4545
EG11391	2.0000	2.0000	2.0000	2.0000	2.0000	2.0000	2.0000	2.0000
EG11392	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
EG11393	1.0000	0.4762	0.0000	0.0000	0.4286	1.0000	1.0000	1.0000
EG11394	1.0000	1.0000	0.5714	0.0000	0.0000	0.0000	0.0000	0.0000
EG11395	1.0000	1.0000	0.5714	0.0000	0.0000	0.0000	0.0000	0.0000
EG11396	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
EG11398	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
EG11399	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
EG11400	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
EG11401	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
EG11402	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
EG11403	1.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
EG11404	2.0000	2.0000	2.0000	2.0000	2.0000	2.0000	1.3810	1.0000
EG11405	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
EG11406	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
EG11407	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
EG11408	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
EG11409	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
EG11410	1.0000	1.0000	0.1429	0.0000	0.0000	0.0000	0.0952	0.0000
EG11411	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
EG11412	1.0000	1.0000	1.0000	1.0000	0.3333	0.0000	0.0000	0.0000
EG11413	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
EG11414	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
EG11415	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
EG11417	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
EG11418	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
EG11419	0.0000	0.0000	0.0000	0.4545	0.6667	0.0000	0.0000	0.0000
EG11421	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
EG11422	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
EG11423	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
EG11424	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
EG11425	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
EG11426	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
EG11427	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.5714	1.3182
EG11428	0.0000	0.0000	0.0000	0.0000	0.3333	0.0000	0.0000	0.0000
EG11429	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
EG11430	0.0000	0.0000	0.0000	0.3636	1.0000	0.5000	0.0000	0.0000
EG11431	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
EG11432	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
EG11433	1.0000	1.0000	1.0000	1.0000	0.4762	0.8636	1.0000	1.0000
EG11434	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
EG11435	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
EG11436	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
EG11437	2.0000	2.0000	2.0000	2.0000	2.0000	2.0000	2.0000	1.3182
EG11438	2.0000	2.0000	2.0000	2.0000	2.0000	2.0000	2.0000	2.0000
EG11439	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
EG11440	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
EG11441	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
EG11442	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
EG11443	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
EG11444	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
EG11445	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
EG11447	13.0000	12.9524	13.0000	13.5909	13.3810	13.0909	13.0000	13.0000
EG11448	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
EG11449	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
EG11450	1.0000	1.4762	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
EG11451	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
EG11452	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
EG11453	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
EG11454	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
EG11455	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
EG11456	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
EG11457	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
EG11458	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
EG11459	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
EG11460	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
EG11462	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
EG11463	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
EG11464	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
EG11465	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
EG11466	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
EG11467	1.0000	1.0000	1.0000	1.0000	0.4286	0.0000	0.0000	0.0000
EG11468	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
EG11469	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
EG11470	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
EG11471	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
EG11472	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
EG11473	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
EG11474	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
EG11476	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
EG11479	0.0000	0.0000	0.8571	1.0000	1.0000	1.0000	1.0000	1.0000
EG11481	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
EG11484	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
EG11485	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
EG11486	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
EG11487	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
EG11488	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
EG11489	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
EG11490	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
EG11491	1.0000	1.0000	1.0000	0.9545	0.0000	0.0000	0.0000	0.0000
EG11492	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
EG11493	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	0.6818
EG11494	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	0.6818
EG11495	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
EG11497	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
EG11498	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
EG11499	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
EG11500	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	0.6818
EG11501	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
EG11502	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
EG11503	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
EG11504	2.0000	2.0000	2.0000	2.0000	2.0000	2.0000	2.0000	2.4091
EG11505	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
EG11506	1.0000	0.3810	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
EG11507	1.0000	0.3810	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
EG11508	14.0000	15.2381	16.2381	18.4545	19.1429	18.7273	19.4762	20.4545
EG11509	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
EG11510	1.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
EG11511	0.0000	0.0000	0.0000	0.8636	0.0000	0.0000	0.0000	0.0000
EG11512	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
EG11514	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
EG11515	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
EG11516	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
EG11517	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
EG11519	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.8095	1.0000
EG11520	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
EG11521	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
EG11522	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
EG11523	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
EG11524	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
EG11525	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
EG11526	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
EG11527	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
EG11528	7.0000	7.0000	7.0000	7.0000	6.1905	6.0000	6.0000	6.0000
EG11529	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
EG11530	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
EG11531	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
EG11532	3.0000	3.0000	3.0000	3.0000	3.0000	3.0000	3.0000	3.0000
EG11533	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
EG11534	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
EG11535	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
EG11536	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
EG11537	1.0000	1.0000	0.0476	0.0000	0.0000	0.0000	0.0000	0.0000
EG11538	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
EG11539	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
EG11540	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
EG11541	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
EG11542	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
EG11543	0.0000	0.0000	0.0000	0.0000	0.6190	1.0000	1.0000	1.0000
EG11544	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
EG11545	2.0000	2.0000	2.0000	1.5909	1.0000	1.0000	1.0000	1.0000
EG11546	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.6364
EG11547	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
EG11548	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
EG11549	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
EG11551	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
EG11552	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
EG11553	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
EG11554	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
EG11555	1.0000	1.0000	0.6667	0.0000	0.0000	0.0000	0.0000	0.0000
EG11556	7.0000	7.0000	8.0000	8.0000	8.5714	9.3182	10.0000	10.0455
EG11557	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
EG11558	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
EG11559	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
EG11560	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
EG11561	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
EG11562	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
EG11563	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
EG11564	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
EG11565	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
EG11566	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
EG11568	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
EG11569	1.0000	1.0000	0.4762	0.0000	0.0000	0.0000	0.0000	0.0000
EG11570	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
EG11571	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
EG11572	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
EG11573	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
EG11574	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
