gene	uniprot	Glucose	LB	Glycerol + AA	Acetate	Fumarate	Glucosamine	Glycerol	Pyruvate	Chemostat µ=0.5	Chemostat µ=0.35	Chemostat µ=0.20	Chemostat µ=0.12	Stationary phase 1 day	Stationary phase 3 days	Osmotic-stress glucose	42°C glucose	pH6 glucose	Xylose	Mannose	Galactose	Succinate	Fructose
glyS	P00961	2913.6331607079255	6498.479280161714	4133.988713403936	1959.040054761849	2514.0063976089154	2532.6975948353947	2682.832577850986	2692.867623032251	2679.691046482463	2169.7732096510804	1695.7880180875636	1621.0399929883026	1269.3350311881645	1532.7804091412836	2680.0952818097862	3641.9670868691624	2722.002572734489	3303.8811579321214	2793.285500690675	1981.0950465489982	2447.6630080219397	3272.488557667242
maeB	P76558	468.82157081091276	2473.250678100664	1691.0363244622934	1503.5234806304384	1339.7284423366154	1312.2966273985562	1133.6763890682732	1257.086797295597	2829.1303527707564	3029.875327057699	2859.9804550940235	2793.6454394570737	523.3727470908321	576.1816579021163	546.3965663595424	779.210357800675	542.5639700580182	968.812318015081	1595.4652091148478	986.4331277636404	1454.887977695019	1245.4205302552527
rpsA	P0AG67	23797.14056424924	64900.12231900372	33541.42078024453	10729.249078662617	16985.563193638685	16208.66434801601	20401.89441688875	14452.805535091129	18244.42473402775	12111.77954466967	9969.753065052382	8661.911879785004	8911.903452692495	8261.043317826858	15327.205613904503	24274.36762998821	17616.494462596504	20320.477105498696	17384.306608073675	11286.008171839814	17888.169243954155	25304.02000449926
leuS	P07813	1846.3615474418868	2691.851141220218	2378.8957780321884	1202.2062337515779	1490.7746124303383	1459.0290385708583	1504.9521842852123	1311.280858286981	1622.2825103956804	1368.561326134169	1190.6428342439622	1068.9913541994922	888.5556199279856	906.5041671473795	1339.0055256565715	2105.402418279191	1784.4446176133038	1683.6958137025201	1370.8093123977349	1099.5644677720752	1471.7593160056597	1796.9551847710954
thrA	P00561	5703.25698215395	2159.9101546759866	1768.8228430292684	2108.4874205567867	3422.8151172587395	5214.632513381638	4679.427193866676	10181.4368493247	7938.231531910868	3275.015475486185	2044.7816049169444	1464.440999032004	2570.6413614522794	2797.8608765149434	6417.2749973288655	4512.072743859849	5282.571522409809	9303.323279307524	4388.299841544443	2073.3728217613243	3815.4751509604343	9641.224334363562
sucA	P0AFG3	1705.8885494024767	6083.943484399657	4466.731198503608	4194.847720719163	2634.89072612138	3325.724453949384	2752.3401317027938	4195.997661487681	3640.1035328393637	2816.715463816153	2322.8767772982933	2149.339937539305	1245.6522565990517	1026.285080162022	1781.1201411718462	1951.5948267126778	2399.6061328668534	3204.8796850693548	3021.706829320949	1630.3839813104742	3418.161530208093	3460.3089781760727
ileS	P00956	2166.2191183474993	2886.3395996658355	2349.7450429869746	1348.0873065519966	1657.1263386621306	1621.282956251974	1814.0741664595341	1920.698966624522	1646.897364355348	1363.1171286026488	1073.8089371782087	883.7007555249555	927.0188951914452	959.4000250026043	2086.1479119551145	2949.5762770675333	2024.0634919940387	2453.6361470546317	1625.2573601076617	1356.7234286724017	1568.6019744258215	2021.4493889489415
aldA	P25553	3501.3707949367817	11228.635705000583	10885.228789407958	17217.310810202343	28815.377380875696	17164.492590830625	16407.928332548534	27352.653984068016	19055.75303984788	31011.75561717937	35720.79163144539	36654.86881384309	1866.0761973818912	1868.094588743625	1804.5025085635152	1689.1121535646837	1863.939356221281	5994.3875313474255	30560.923346000247	28622.427884746285	27057.451789005347	9486.799834891744
secA	P10408	706.3231282917708	1793.7231423980581	1114.446689750138	450.91150038682235	665.0826561404796	737.3902268270731	621.711659868797	789.9566933357655	934.8957821808707	835.5015956123676	757.2456445516865	749.7371352178652	326.21668897955504	341.7828674421204	441.6211924285244	665.8215082596118	552.4547551363218	659.9283920600277	708.8336333692648	442.1676317152845	617.3666170010312	770.5085412309132
aspS	P21889	2271.7579951047537	4355.554806336403	2529.6377859020868	1504.6905707262154	1690.3489761185667	1747.535149223608	1836.9899250349847	1605.096231554508	2330.9272879595524	1929.6307706699001	1516.5112895628833	1483.2938895585123	1254.276615520189	1252.219375466644	2006.001577603735	1913.8800892754684	2531.719120473486	2746.521212165142	2028.5903541338894	1397.0906557913875	1967.010218971407	2589.9833759842527
pheT	P07395	5023.441084835614	7698.953423077919	6066.006218578103	2817.753886850856	3989.0622280584034	4413.2675376671195	4669.596307015692	4723.672151964063	6350.26684597851	5644.717271162576	5763.614994255036	5152.026849092239	1716.2615734622298	1900.9457722843924	3251.4508209714572	4814.7520644390315	4213.641914883655	4320.19875302431	4744.459018159836	3868.2112978563896	4229.596184215148	5931.539344066764
valS	P07118	1719.4514437355033	3107.213546049427	2137.302193229885	827.8702680622952	1024.97242821568	1039.6902092106618	1113.8238560315913	1043.6177390651055	1298.4432099256219	969.7435327398684	749.4497321502371	649.6334364518239	508.2069788859996	501.79700727086885	962.0154537175794	1910.818823250073	1132.355193229073	1387.3284365291768	1188.3951585830334	755.9033909301913	1052.2645077332995	1406.5495262939535
dppA	P23847	4938.558854931213	2475.7989940767256	15161.372335357399	8170.3142756767475	13274.513058703076	8661.085235444934	9853.15307663117	11652.232331998377	10138.29350994306	12011.304021073238	10693.46559381371	9324.297749682037	4326.859420085657	4713.118784510778	7739.560885284138	5160.092782281374	6364.890123818995	7698.036639030981	10450.7890031406	8001.534504401412	11093.98995398675	7461.875036007948
aceF	P06959	9057.41226226973	22341.156012912557	10154.972902658044	3566.5039331861476	6403.642289230878	5695.586526517499	5649.336882325445	21929.545105847224	7066.446873181675	6302.231564704175	5144.047500735401	5609.697325973791	7995.787212238598	8855.686331155948	10763.595069623534	9533.735339870678	13099.706801862858	13628.1200676064	6814.226690963278	4887.543324129356	6890.51881100688	11238.257120285249
katG	P13029	2199.2959015439747	2214.5996044156013	1899.985491424091	2683.4759640396287	3221.019568515722	5526.128321163035	3179.5936348525147	3661.3852266551226	3297.9323435239057	4104.3788227394025	4575.012401138054	5007.205330991421	485.1278402352863	434.6825274371894	1541.3804539601047	3728.7571098908006	2121.9100575836324	2182.4932400716225	3900.2562546064246	3943.689301967831	3254.12158529262	2927.151054514352
gyrA	P0AES4	750.4364624937701	1872.707020333527	1092.8626031168462	478.923210842003	579.3175742060548	779.1706118873268	710.7688448235301	606.5778352939911	1157.117098272334	847.9571813917872	733.5272844726386	635.6892509032647	400.9012948169042	388.2560421286378	506.06755603037044	854.5415411196051	671.3899207451735	711.6456316869533	725.7364312231593	405.28052361758125	636.5359744240322	895.8793012728892
icd	P08200	33670.22675568666	19445.02945790387	34426.55508600664	30054.241687818965	29587.218353545224	31727.817472964027	24591.186862361454	35444.7155536609	30531.753227935227	27432.958409666036	22200.52424356081	15273.816287134261	13663.217186883809	14035.801749879722	37449.48456168273	29758.59195119097	28245.3696136381	32221.59163573245	33652.474725766726	21773.126972851744	28120.506009551686	23699.13231694383
atpD	P0ABB4	24155.614371722724	42416.82289861768	48805.38251507776	16016.190068999036	23706.726265901805	25158.902438804766	26448.57198430008	30533.081120890136	24035.0346565625	19993.581925304163	14633.906290214452	10874.526213814655	7040.132692233112	6955.487205725938	13916.096564216288	16816.696699120115	13132.345172848269	23770.354155378478	24278.893321209296	14506.605080497948	25884.71556022961	24015.715663242798
pepN	P04825	1296.1823182077926	2506.0790614079547	1943.5640091446176	1215.08301644225	1441.9281880327064	1301.168647389919	1418.3096478367988	1327.3601769484233	1357.639375943881	1366.1652115497157	1286.7948489383984	1036.2417790507686	603.9323991341955	678.2736143285789	1056.3323318677453	1435.7199377340178	1363.9816780553128	1410.7585340323221	1428.7032101327977	977.9854930081591	1323.7955350418054	1471.8819510069184
pykF	P0AD61	8901.891897585605	10333.239705966484	9259.032113838874	4455.114049016437	4815.852775178748	7010.761472862563	7110.976409025485	3405.799501844295	7110.663111551671	5142.652507073941	4493.443361385952	5255.009996903724	6420.292211926723	5873.26774128518	5929.312150478876	8993.672563805105	9675.316958576008	10167.229116891778	6068.523753051194	6136.7493802463005	4949.540407800162	11825.170231434431
aceA	P0A9G6	28173.349674668905	15283.455084264479	25688.173077906802	242737.13120187094	139130.86163320806	87948.52984973286	74908.13129514507	48723.18258384065	109529.35773763707	184168.98261632732	200922.64361896124	218131.887645801	19207.613332291578	18694.532583528962	43571.27026735203	60985.61212246269	23676.25063177857	28038.493350549055	138986.52860576034	195984.53021529692	121541.9330903505	33322.8121858045
fumA	P0AC33	1351.507667156152	6237.429477684752	5154.1489305936675	4783.208862298841	4155.606483049316	2806.8667973048673	2522.6038101448953	3289.44215408131	4711.963730313233	3725.222061891141	2336.6306896310593	1543.4475572053027	179.46714796956698	177.7265389533004	777.5533934210441	649.2095040691473	1220.410468467825	2148.9006472748592	4336.156574433147	2087.674131151895	4416.103621029651	2749.4616638019725
putA	P09546	128.36532744613513	1512.6176188655927	872.5821044856245	117.17262444835255	123.17921744471212	172.33819290434363	134.41097958944968	119.99782341339778	168.84686948440657	150.62352638194454	107.75631292720229	95.22795000977862	106.42024326314957	113.36457188834784	155.93602473259065	112.73874336703456	178.486234286702	165.15095671434156	113.71955822905362	77.23641409633036	114.12426678866399	136.01733279210484
katE	P21179	1180.4716178077892	761.2562411763539	616.000557895268	2060.767184468317	2428.5302888804736	1821.6839190898945	1863.265250186529	1150.4851551618037	1603.0982980912927	2314.723403112419	2779.3243149211507	3140.9460105356775	607.01279674728	602.4231336499377	1202.3305395597718	616.3014996522732	2032.5898687824156	883.6892299330437	1791.421438925518	3327.6653375285564	2112.695377555375	1121.0121559775594
htpG	P0A6Z3	2095.5358113701263	8121.487769058284	4815.647218944238	1330.4047122589157	1939.4008659221902	1951.0930573164324	1972.7074113483875	1553.9393309481306	1942.3580396443178	1678.5748422387614	1341.3508385165505	1130.483716893845	1891.5485796028627	1958.394077469004	1864.1010817215779	7183.5947016069995	2619.5484180659937	2252.516018333255	1985.0944460444407	1161.9540278469642	2106.3779347840914	2068.696478216714
tsf	P0A6P1	19871.96587695245	44439.2711715227	36077.86823513819	8016.552494032157	12405.663741140155	15725.003208878381	15125.13945063898	12701.985724071716	10783.42399468636	7679.14122360935	6264.19747497008	5276.569330276872	11101.782117149247	10314.276471643761	21189.83422203052	18114.876623054763	21680.182333895602	17205.878927183116	11768.191982344088	8288.79845264794	12319.011625713883	17724.20241262934
ptsI	P08839	10158.241161920663	5192.981809747277	4398.64021002938	2651.260661083914	3257.2299073937224	6469.712395631496	4118.486010549553	3075.3708038421187	6955.884226106358	5090.1064709279735	4040.278503001624	3375.463247153472	3059.9306518532962	3538.290267199613	5527.305167860236	6983.22955645556	6136.849949510347	4768.639662909431	5354.6021782885755	4456.936655322046	3423.430763329223	9260.78511582391
argG	P0A6E4	8324.927581156446	1035.3102481840674	1307.4008955543047	2392.8382904336986	3172.166360741952	4082.147083773886	4295.278023672489	3341.4639101745615	4293.828412735395	2491.2468383044297	2377.3948312906814	2240.099844809791	2173.1313842621894	1914.410365823205	4802.32565705844	8242.410623307158	6240.251123012049	4874.041183795462	3963.3050121075366	2879.997530127246	3826.558180593659	5914.658237031211
glpK	P0A6F3	495.97234002135696	13193.610984584622	24980.433590144115	527.089384853642	687.971418949173	425.9659525899729	27857.602840179417	611.7676775318683	849.3388611727081	1140.2566782821486	1081.4711865886445	1018.3742850159506	512.7736050046713	536.7497192454393	407.53308044526807	531.337532450119	419.70067281198703	408.72285174377396	783.4641279971514	414.3304969066096	570.1372639495755	424.5154098807924
pta	P0A9M8	1148.4473556134978	2678.5521071523926	1874.0029663749638	877.2001036634276	1093.6875956024858	1238.1849912459395	1052.8919613369683	3511.5514762612474	1518.6874710755678	1488.158556597222	1389.4513064391624	1404.9424813140658	1199.0853379417626	1146.5319369045044	1187.2174979238994	1783.9375795330097	1837.0530747428186	1505.3680405886118	1143.6359242282308	908.578104634822	1136.0940719097148	1461.242494454165
tig	P0A850	24928.52477952569	56163.7695308007	34933.800232166104	11077.198073403502	15331.702137424847	15919.659225674432	18284.501023210632	14423.617720185614	14812.449798044474	12471.207606567645	9580.137035892636	7343.86747206962	7595.672527413128	6986.417529321589	17051.62159148984	19530.291075547655	15756.3566122877	21681.331420798128	17975.950149004235	11402.398457488483	18740.15758479056	21283.545186849704
bamA	P0A940	2028.8397494977548	3022.8971165497865	2921.2342207213937	1167.2916891763095	1707.6619457931852	1794.3868551952337	1891.3407562875004	1962.3439666841107	1451.8103487111705	1348.6896719326544	1183.429979146811	956.3519546710951	970.8679514788978	811.5614490612737	1941.8755533300425	1900.2131223535432	2178.2462323863797	1847.9742539617291	1686.982611988067	1254.9929273241742	1562.0991438969374	1898.1727283932455
pnp	P05055	3171.3055132023023	6268.992522082738	4445.912307608678	2342.9971161857206	3171.4206605216323	3472.811743025141	3275.1573224227072	2930.9438397148683	4771.994839356009	4075.511956665753	3482.0292847470114	3168.5350133746797	1565.6116775525206	1456.7941435882967	1927.529247959341	2642.1941353040042	2887.508012751456	3331.055749428093	3660.178402927956	2234.2026514381146	3146.418664642391	4051.121598152505
pgi	P0A6T1	4600.986034879098	5809.204374684269	7317.396213895299	2918.384296594077	3203.6190260032313	4260.417935241192	4494.294238649635	2571.6613216021433	3772.692042177211	3049.030253162983	2676.7950046148985	2442.635202590119	2663.2830301535187	2655.858295635682	3750.6042780587336	5862.238991454322	6171.125129246331	5590.91137195404	3898.2543325498523	3460.602124845389	3150.273951574581	4632.228637020259
sdhA	P0AC41	2082.5566156030472	8367.260578962585	6274.826479395142	6360.058853596976	4147.22685644256	4506.626066055062	3117.9095326391334	4984.2164126057805	6341.095854263515	5840.259533209291	5246.870168749852	4902.611120870556	696.3183000693306	712.6799675402783	1704.1608431692985	2402.4629969426305	1977.788789422671	3181.3697709487105	4020.327292800795	2734.070002853586	4172.189919404217	3371.215290335022
lon	P0A9M0	1139.1568398895495	3411.032376100333	1726.2287233904976	677.8034885458127	971.6895678172624	1120.7444822407558	1235.0308519294597	1182.403335674062	1456.1046397204639	1159.112723783277	876.658627737524	743.229223567492	741.2317132449065	826.4613011011297	984.9914492815288	1862.8733471446906	1405.9154794929004	1372.7564418778818	1401.328329375617	869.0585275444415	1194.8058309139406	1585.273026878483
acs	P27550	994.7747093259725	2345.6525657047337	4066.8882984899988	6590.128105917588	11942.629916242015	7848.303911712014	3966.571886922066	5485.453725651009	7312.36023052339	14561.552276047025	14430.940038878174	14683.310119857648	3623.9697609589766	4131.681201870143	1130.1818483370555	1150.7151578539185	1090.4111868753926	1987.4374460725448	10099.851493851285	9872.175670507775	9177.286317563225	2489.3382098825823
ppsA	P23538	1157.6859873375513	2393.788383288971	2160.8747425487954	2608.570573452231	3040.444019314054	1574.1187585802054	1850.9532055359145	4183.7513559991	1852.4232487212282	2097.8730783889073	1869.9820129760055	1823.9738385269707	1265.1359293984663	1228.5365134295612	1895.9487983988674	1680.8068343538066	2050.2255405532655	1246.1054069120487	1929.1704924613257	1760.6900447558385	3507.27491535868	606.9816001273907
guaA	P04079	3870.4724397018504	3818.0353687475877	13840.307397800703	1392.0048392961928	2089.1965348347558	2535.468294683405	2317.65493178311	1640.121591764313	2372.6093729405416	1472.571458414549	1107.231680877414	808.3229389389686	1468.4290462583776	1448.3064155382167	2930.2209216517117	3305.480562444554	3242.028754028166	2674.537457407263	1686.1271097139731	1295.2582347003793	2459.271852413913	2993.054204519635
mukB	P22523	198.69700212006114	462.8294225230548	260.0252040042312	151.83605759538295	175.40947843676005	234.85699095188312	199.3561043275327	211.85672685126838	292.52762010207135	267.65612905458556	265.7972082738934	239.10204490523725	48.1607342410051	43.82424524810702	154.94070820713395	301.99004069589904	209.6916350403084	279.2681443178721	260.199904288672	164.79670626806157	207.96294459674877	318.83813228212404
yjjK	P0A9W3	2571.2249506215244	4582.83808713222	4916.07183620825	1596.5172957300333	2442.2411322315593	2460.574070436785	2733.201532851732	2258.5005311642476	2597.0632962079435	1816.6881145386094	1391.994280740691	1343.5736608594514	1034.7811409566436	1073.8876063694106	1915.403883814589	3374.8495380834165	1940.4564949882451	2401.6826230301936	2873.129345836048	1837.235537518996	2837.52037319851	3078.794995003384
gyrB	P0AES6	842.4574521457562	1700.1751075857067	1293.7173877200667	527.8745787860021	620.0944377012582	783.1344540357223	753.2227159483699	696.8265565636038	969.451876979428	754.8318586193851	660.6794591999359	533.7629559720813	587.5389840149572	547.1683333365273	657.3683722538935	843.2937229644984	879.0678000219091	785.8736222146943	704.9755775236197	474.5023272786891	617.1206777808776	1003.8644536401979
rne	P21513	847.713465159936	1624.0074542286231	1295.5113226281776	565.472722000252	716.7686984107779	997.7269369354495	751.4229741592238	664.7672763338091	1279.3922218928908	1118.8314931542964	938.6393880138334	864.4292530288486	535.321701663472	655.435440236791	699.4206984271228	1129.2911293710777	744.3378140053089	894.1539875697998	978.6679279701508	565.9744075732718	664.2071182593037	1110.767686440872
thrS	P0A8M3	938.9673989520197	1934.9070670354974	1145.978494044487	645.8327581816658	891.0891594472771	850.4342005225078	946.7129633781287	816.6931784600339	1368.2846718460069	1127.7502845156127	1032.3922831833875	1071.2848719646843	688.4354114610487	608.4928653950707	753.7786867129861	1505.8266482692904	988.343226473538	1052.5307844443573	834.066015002122	652.1472160022661	788.9662672296525	1117.5985805130313
pgk	P0A799	40038.96172570085	57863.412198439226	61210.152290657425	29801.66622243163	30846.716946163884	30790.252062039985	34332.95738388759	28150.149477161016	30930.21464427892	26961.954784728292	21335.639379989683	21372.268586555296	24265.81807503862	23448.305193745895	44600.50108047156	38747.33518142506	41229.85686539394	40866.6674579669	25202.85025832387	29925.93459131426	27811.439989329036	46061.35097891023
gdhA	P00370	6342.911638845497	1136.7675488881796	2400.8452248147896	3649.936375749561	3100.283491505164	5056.49179555191	4151.581534795029	3775.8961677069315	8052.897616132289	5861.5200418382565	4031.9687546303808	2558.8205653988916	636.5067268807838	679.8514970805268	4966.6665658170095	2508.690987023077	5936.66437842472	5417.622492279162	4235.963884343808	2405.5544147666733	3519.9644409257	6184.018133292037
glyA	P0A825	24509.624564409525	10373.704723781388	14714.185495337313	9091.413866804278	13950.661207294954	16718.255783689492	14060.495282481686	15278.628947303661	13256.519407898159	9219.307506812918	6870.806487014947	5125.053472472219	9174.737478432355	8548.395187809649	24969.41428223005	19720.253380465092	24214.87908916634	21796.963536936215	16056.53165213818	12529.309193018973	16587.900856077584	21027.573302856366
oppA	P23843	5754.918027830539	6683.561867400404	30285.931127037264	2956.720817871413	5504.2644665681555	6786.172620688808	4991.16239273834	5509.927812804007	6617.739215728025	6163.153984232783	5482.191279032324	4273.843202144791	7917.463142870355	8659.591125031335	14096.770503920698	3358.3786004253716	6756.366540233607	9196.08327752972	5278.300984692232	4291.105380693599	6485.251886126652	6055.829302741307
ftsZ	P0A9A6	6069.632080912999	7897.783673953626	7611.3624800829	3181.2552464442483	3903.17663057955	4422.88258574982	4321.305024016022	4167.330323795014	3621.0586136771185	2976.408388195498	2564.1556023280577	2223.8534833310214	1453.3537634003915	1599.153462195392	5664.022646342449	5242.93461655322	5170.827014240272	5987.522735140072	4711.824976433945	3097.683722164001	4362.659884282022	5162.853252633237
aceB	P08997	4392.5737695254575	2421.5409333399034	3345.2809304999732	20349.98730063661	11574.084031398545	10897.317911769354	8308.296344502704	4700.306075825858	11474.301010570094	15539.028728300102	16882.42682006214	15952.479787806427	4146.391137909539	3429.197776360139	11215.91276509315	15460.437377527278	6073.3526266186855	5057.613609840784	12725.592872034003	16308.018635359724	9007.993557901655	4841.562321523131
nuoG	P33602	933.5198782964061	3781.2563521427323	2270.845409129829	870.5549189580477	1391.411534524874	1407.6808843816343	1466.7085274240765	1332.3831004236365	1510.3870748924896	1504.8991791994147	1274.5378541285215	1225.515936029327	193.91993082485357	175.02788527690248	361.68352557432246	567.9431622357034	769.5831559085642	814.6643807812608	1469.3749966901944	904.9935277700799	1428.3143195938399	1476.6412950949393
cysI	P17846	3011.3834439158036	619.7765563074773	1640.7395429957712	1574.6669496495895	2033.3057512499772	2174.873483076991	2552.6712421247203	1930.7242954696112	1971.357036252701	1408.2802717358904	1055.1967430391458	979.9564225468038	232.96857439760996	211.21083021827187	889.5077356305101	1952.335932844991	1541.5003519923316	1791.019176159752	1848.9344951581863	1332.7901712200062	1748.2409823895498	2699.425208981031
polA	P00582	439.75212970693605	912.2277591257559	592.6211441703808	351.69311983761384	445.46429595305193	442.0509276253614	442.7428105351684	482.258259832555	459.90861086656855	398.2099415766677	360.28019967648135	339.58185699385353	203.7180134259579	222.4556850465523	277.79059662042545	392.47887238585946	361.6142527362455	417.12882647799216	380.53573439999906	329.41119216909857	379.70933876845015	422.9953915932102
gapA	P0A9B2	47083.36905530889	48644.76149888661	47006.39229797605	20252.173836361828	22596.95133329591	30079.36393340186	32564.910246856827	21071.685241690564	33991.68071926582	21445.542848261008	15356.710310328745	13173.933269483812	16913.86162521027	17820.56911319393	25284.30487004137	51517.27770718145	39131.99003122633	39747.27079570769	27169.15546983165	16648.995066029096	24431.980802131315	62761.82779748741
purH	P15639	2728.1407806811144	891.4044843067585	2707.737897179729	1137.7671991209506	2134.3515525330376	2128.5963587428955	2376.279119022294	2584.135043046939	2257.9668901913433	1275.9997129052047	1009.7338895793197	831.7524907708678	1415.0657193628683	1225.5195742944202	2364.7312558802155	3267.6918989165674	2955.841074854284	2501.6829367298224	1864.2285720613945	1366.4089277131634	2184.5778507800414	2814.3595196491306
tnaA	P0A853	613.2434420341428	44378.61280153763	77261.73519994508	2409.3430200869548	1659.9633196486038	1102.7495433117224	1044.7290004603647	885.6725393033456	2164.4273751919327	3073.1591956777606	3055.3371021087946	3743.1056972472534	451.02285484062656	361.9933698506456	513.8922103799686	760.8111233624866	584.4108548114708	651.8379667462667	1654.602660996817	1391.6313586529159	1725.5184842074498	699.6600661701044
acnA	P25516	595.3534873375957	975.0117987971395	785.2390915048844	1600.9978225882203	1332.5063038820142	1525.0369111690131	808.1201663648432	785.3548570150515	980.4476254041587	1297.9006524424517	1451.991880961541	1343.224061472818	536.5855885513972	567.6522105479439	598.3473441497916	668.101011950641	659.8559286476966	505.1878021150199	1265.4950139045936	1308.6332471224014	1179.3362266177562	675.2976721145171
nuoC	P33599	935.2799560716209	3225.3623488865333	2612.8776891250104	888.6014975467654	1324.2691370110235	1542.2428798628714	1631.1410107798188	1067.4326606329832	1743.260003387181	1578.6375439177498	1501.3985995229134	1264.2672507732018	205.54552790098327	218.48261788039883	508.5574891791588	762.6519428087861	895.5033399633787	997.1573986425274	1401.7117953305394	908.6860038969533	1219.9121246948328	1507.672354754453
glnA	P0A9C5	17828.402351537818	7285.744064153151	8691.084729258771	4983.247260380103	6478.418647347173	7101.311765840855	10251.30865472593	7185.445203356599	11471.600854334081	7979.022772104833	6991.316564425977	6997.6301136003085	3323.1561698320597	3484.62308804124	9159.4747392234	12087.898949849428	15327.45735688201	10669.621397994208	9279.563760870049	6009.197917299004	6421.898233859483	13251.18189514424
leuA	P09151	2711.256685731515	884.9949531845238	893.5054199856828	4243.127451550407	2916.885432398741	3170.4537809676217	3380.995286783018	2092.79312479343	3700.032429957906	3827.250151598959	3790.542153510871	5031.960850009708	1834.9978414500752	1460.0320452918074	6311.120552040233	4731.848047475887	2207.042823040416	5256.269048753949	3333.5308835449196	4272.353900625137	3468.199245129366	3809.525384389185
aldB	P37685	588.5719356795098	729.2462613283118	715.0329803539588	1711.070677930833	2373.484468776651	1148.3188727839536	1054.5826911308866	1358.5819997110725	1404.3399102697213	3113.0551777683695	4714.721011153656	7135.485695228056	3190.2178310898225	3130.106353706414	714.425360765502	660.467092278054	501.49932479520305	594.3476989572666	1413.3222370101946	2931.337660520413	1180.5525199385563	455.2105056856221
dld	P06149	608.1777497986351	449.1440116552663	618.9741815696484	671.5994553546806	690.6574371833979	576.9601461748094	556.9408682465993	577.2487216783804	659.7801966793102	623.9076063144832	521.0408296579452	591.2238428648843	396.82944975154743	440.35403313441685	645.6075792365059	427.09195843666083	602.4846679930035	747.3649060608183	573.0298842214306	513.8255521351998	603.9563487142083	547.7528745438908
glcB	P37330	282.3247614290777	632.1963464886137	658.1131801358192	2376.6577732777746	989.5605104201436	1073.841221979739	766.6791707667463	288.8283399291845	835.2124666170854	1554.520137812224	1741.4838811277154	1365.470653858274	528.3034845485913	535.0289578097376	282.22833259110877	379.80141041438975	318.6302027074718	436.0584527719042	1168.377580240114	1282.509249033398	900.1289417305607	443.3865187279666
gltA	P0ABH7	9671.399160640365	16360.78431543711	22905.46567397661	34014.03442645483	18189.22394353559	22205.46010565557	17601.340670288388	37155.87863636284	31664.280911974103	26675.385767305914	26529.31953713101	25070.21189566625	7346.285147104091	7213.269276849249	11331.532276730217	15412.012353412423	10202.81406097628	16664.457225552324	28230.945519953377	18129.81167696018	19403.34601203059	20066.938393884706
ahpF	P35340	2434.9794539224968	5161.225145366769	4090.3610643944908	2202.736866563599	2236.989126463338	3951.1908895470133	2320.0991006978343	1819.5059000392216	2032.5355137881716	1794.9411804013407	1394.2839320847513	1097.7641420171021	388.2592902759325	352.8955695211254	2204.44297068541	3200.806611900445	3228.677160888861	3419.6861112118618	2414.402018147758	1484.231777029774	2379.2019822085126	3057.5090825170773
ompA	P0A910	119679.88637332853	146530.05892535413	155610.66598703226	74604.78888385929	80912.3624546555	121079.14506066467	102913.47571797208	70787.64413075619	123520.07988706042	101823.66920947019	82587.86440255155	72016.20959871537	103070.14417762651	110803.15761937624	156261.0230418996	78741.81648115959	116877.54186824524	118658.55701359233	75848.31504700313	73019.99187297325	89206.40884657856	91351.60193640976
glmS	P17169	4024.5011590911176	5270.682850253025	5985.240732725625	1661.1787272447962	2923.007415033679	1901.7922015965146	3600.45932026274	2797.143083438835	2963.4245906708925	2134.351493837893	1610.9874171321453	1396.0833741129934	1339.1279287416914	1531.7383074520797	2181.968419657497	4977.8620324079875	2912.0774738172663	4035.584652974657	2422.1938954662073	2109.746281247011	3344.8771433065367	4184.937723037365
proS	P16659	4322.132089222186	6443.070409963128	5831.022864988853	2267.146146713221	3311.418301679915	3074.6999600846166	3719.269995399843	3209.387650640073	3781.5765189878452	2778.5637631926556	2163.882105493953	1944.2548385107486	2123.6833867554	2101.2679301874796	2585.7164449793017	4048.959051624962	4284.444548600458	4417.616130299595	3858.4369694429997	2719.568771453097	3844.4869047846323	4835.182538399527
rplB	P60422	14190.92380395889	39857.70578922057	27001.115529022853	6847.208934327743	9744.700222307329	14392.972105875235	12282.374078314879	11647.826399982037	17427.624631356193	11426.548333680914	8608.07711191431	8213.09601052058	7645.120458069924	7045.386043489325	10500.939763997654	24088.753642281503	14846.389631410284	14197.169707353754	11391.186591529113	6446.025576793169	10099.713341758683	19491.911570177388
nrdA	P00452	560.4532567464693	1236.1338591353838	1362.2222095840766	347.6253068452466	499.5447634854338	742.3899009257967	666.5775533297646	723.6712708218068	1019.8320572888061	863.6993404430837	797.9947146988068	543.3489971926234	340.0384124523532	324.72685059202695	466.08454970255605	880.2887050311865	555.1611954930361	671.219224626551	692.6952790447949	433.5401845629381	516.0241369279576	800.8020675086847
prlC	P27298	1349.6524561871686	2706.218672227573	1831.7362648976784	1084.412451639078	1061.7031366365336	1040.5676413329813	1203.6785405428066	1029.4548041509802	947.2370256306358	811.1177256886161	788.2452700600811	601.1526466174989	563.6726679831862	593.8195163659228	1152.741364089317	1522.4207173604484	1380.4704022716967	1115.8919039831142	1312.2911189253737	1030.9523072038226	1080.1667608766072	1323.7118970923868
iscS	P0A6B7	13682.723495034792	12756.890405815957	15752.750013712192	9479.324685441044	9022.181869449449	9999.87441927178	12342.138185804537	9823.930633539678	12450.489365882437	8340.526825847508	6609.377057480152	4353.44648668665	1442.6302578445698	1457.3353973060168	11672.836870569041	16079.763785648693	10393.44418460968	15563.852691081083	12331.513556711743	9042.958257740844	8614.68303854314	14540.50184062124
