# Created from running fit_sim_data_1.py with the --optimize_trna_charging_kinetics option, on Fri May 15 12:41:34 2026.
"synthetase_id"	"sweep_level"	"iteration"	"objective"	"k_cat (1/units.s)"	"K_M_amino_acid (units.umol/units.L)"	"K_M_trna"	"f_free"	"f_free_at_min"
"LYSS-CPLX[c]"	3	69	6.445598045690708e-08	183.75031985763331	234.58634271348942	{"lysT-tRNA[c]": 23.408520978682024, "lysV-tRNA[c]": 23.408520978682024, "lysW-tRNA[c]": 23.408520978682024, "RNA0-301[c]": 23.408520978682024, "RNA0-302[c]": 23.408520978682024, "RNA0-303[c]": 23.408520978682024}	{"lysT-tRNA[c]__basal": 0.24618646791709736, "lysV-tRNA[c]__basal": 0.24618646791709736, "lysW-tRNA[c]__basal": 0.24618646791709736, "RNA0-301[c]__basal": 0.24618646791709736, "RNA0-302[c]__basal": 0.24618646791709736, "RNA0-303[c]__basal": 0.24618646791709736, "lysT-tRNA[c]__with_aa": 0.2756071416269207, "lysV-tRNA[c]__with_aa": 0.2756071416269207, "lysW-tRNA[c]__with_aa": 0.2756071416269207, "RNA0-301[c]__with_aa": 0.2756071416269207, "RNA0-302[c]__with_aa": 0.2756071416269207, "RNA0-303[c]__with_aa": 0.2756071416269207}	{"lysT-tRNA[c]__basal": 0.822337206101288, "lysV-tRNA[c]__basal": 0.822337206101288, "lysW-tRNA[c]__basal": 0.822337206101288, "RNA0-301[c]__basal": 0.822337206101288, "RNA0-302[c]__basal": 0.822337206101288, "RNA0-303[c]__basal": 0.822337206101288, "lysT-tRNA[c]__with_aa": 0.8929066873409657, "lysV-tRNA[c]__with_aa": 0.8929066873409657, "lysW-tRNA[c]__with_aa": 0.8929066873409657, "RNA0-301[c]__with_aa": 0.8929066873409657, "RNA0-302[c]__with_aa": 0.8929066873409657, "RNA0-303[c]__with_aa": 0.8929066873409657}
"LYSS-CPLX[c]"	3	70	9.560323766305982e-08	472.4061296826446	1001.828704012257	{"lysT-tRNA[c]": 44.839163947528355, "lysV-tRNA[c]": 44.839163947528355, "lysW-tRNA[c]": 44.839163947528355, "RNA0-301[c]": 44.839163947528355, "RNA0-302[c]": 44.839163947528355, "RNA0-303[c]": 44.839163947528355}	{"lysT-tRNA[c]__basal": 0.29816028299465575, "lysV-tRNA[c]__basal": 0.29816028299465575, "lysW-tRNA[c]__basal": 0.29816028299465575, "RNA0-301[c]__basal": 0.29816028299465575, "RNA0-302[c]__basal": 0.29816028299465575, "RNA0-303[c]__basal": 0.29816028299465575, "lysT-tRNA[c]__with_aa": 0.19767060498029987, "lysV-tRNA[c]__with_aa": 0.19767060498029987, "lysW-tRNA[c]__with_aa": 0.19767060498029987, "RNA0-301[c]__with_aa": 0.19767060498029987, "RNA0-302[c]__with_aa": 0.19767060498029987, "RNA0-303[c]__with_aa": 0.19767060498029987}	{"lysT-tRNA[c]__basal": 0.9097351514737099, "lysV-tRNA[c]__basal": 0.9097351514737099, "lysW-tRNA[c]__basal": 0.9097351514737099, "RNA0-301[c]__basal": 0.9097351514737099, "RNA0-302[c]__basal": 0.9097351514737099, "RNA0-303[c]__basal": 0.9097351514737099, "lysT-tRNA[c]__with_aa": 0.5308709436141199, "lysV-tRNA[c]__with_aa": 0.5308709436141199, "lysW-tRNA[c]__with_aa": 0.5308709436141199, "RNA0-301[c]__with_aa": 0.5308709436141199, "RNA0-302[c]__with_aa": 0.5308709436141199, "RNA0-303[c]__with_aa": 0.5308709436141199}
"LYSS-CPLX[c]"	3	71	1.2225199475596251e-06	12090.072001015576	1377.5855769372354	{"lysT-tRNA[c]": 1167.2946334813907, "lysV-tRNA[c]": 1167.2946334813907, "lysW-tRNA[c]": 1167.2946334813907, "RNA0-301[c]": 1167.2946334813907, "RNA0-302[c]": 1167.2946334813907, "RNA0-303[c]": 1167.2946334813907}	{"lysT-tRNA[c]__basal": 0.3388691740629156, "lysV-tRNA[c]__basal": 0.3388691740629156, "lysW-tRNA[c]__basal": 0.3388691740629156, "RNA0-301[c]__basal": 0.3388691740629156, "RNA0-302[c]__basal": 0.3388691740629156, "RNA0-303[c]__basal": 0.3388691740629156, "lysT-tRNA[c]__with_aa": 0.19459262262338908, "lysV-tRNA[c]__with_aa": 0.19459262262338908, "lysW-tRNA[c]__with_aa": 0.19459262262338908, "RNA0-301[c]__with_aa": 0.19459262262338908, "RNA0-302[c]__with_aa": 0.19459262262338908, "RNA0-303[c]__with_aa": 0.19459262262338908}	{"lysT-tRNA[c]__basal": 0.9050904187324096, "lysV-tRNA[c]__basal": 0.9050904187324096, "lysW-tRNA[c]__basal": 0.9050904187324096, "RNA0-301[c]__basal": 0.9050904187324096, "RNA0-302[c]__basal": 0.9050904187324096, "RNA0-303[c]__basal": 0.9050904187324096, "lysT-tRNA[c]__with_aa": 0.4757501987215111, "lysV-tRNA[c]__with_aa": 0.4757501987215111, "lysW-tRNA[c]__with_aa": 0.4757501987215111, "RNA0-301[c]__with_aa": 0.4757501987215111, "RNA0-302[c]__with_aa": 0.4757501987215111, "RNA0-303[c]__with_aa": 0.4757501987215111}
"LYSS-CPLX[c]"	3	73	2.1261398816555088e-07	1272.0557527580995	659.7702209029326	{"lysT-tRNA[c]": 170.57981317840063, "lysV-tRNA[c]": 170.57981317840063, "lysW-tRNA[c]": 170.57981317840063, "RNA0-301[c]": 170.57981317840063, "RNA0-302[c]": 170.57981317840063, "RNA0-303[c]": 170.57981317840063}	{"lysT-tRNA[c]__basal": 0.3265045477731847, "lysV-tRNA[c]__basal": 0.3265045477731847, "lysW-tRNA[c]__basal": 0.3265045477731847, "RNA0-301[c]__basal": 0.3265045477731847, "RNA0-302[c]__basal": 0.3265045477731847, "RNA0-303[c]__basal": 0.3265045477731847, "lysT-tRNA[c]__with_aa": 0.26139956497578376, "lysV-tRNA[c]__with_aa": 0.26139956497578376, "lysW-tRNA[c]__with_aa": 0.26139956497578376, "RNA0-301[c]__with_aa": 0.26139956497578376, "RNA0-302[c]__with_aa": 0.26139956497578376, "RNA0-303[c]__with_aa": 0.26139956497578376}	{"lysT-tRNA[c]__basal": 0.9006565580536486, "lysV-tRNA[c]__basal": 0.9006565580536486, "lysW-tRNA[c]__basal": 0.9006565580536486, "RNA0-301[c]__basal": 0.9006565580536486, "RNA0-302[c]__basal": 0.9006565580536486, "RNA0-303[c]__basal": 0.9006565580536486, "lysT-tRNA[c]__with_aa": 0.6580838313203183, "lysV-tRNA[c]__with_aa": 0.6580838313203183, "lysW-tRNA[c]__with_aa": 0.6580838313203183, "RNA0-301[c]__with_aa": 0.6580838313203183, "RNA0-302[c]__with_aa": 0.6580838313203183, "RNA0-303[c]__with_aa": 0.6580838313203183}
"LYSS-CPLX[c]"	3	74	1.815862479166552e-07	628.4777281198734	226.34160229633807	{"lysT-tRNA[c]": 113.48276903905814, "lysV-tRNA[c]": 113.48276903905814, "lysW-tRNA[c]": 113.48276903905814, "RNA0-301[c]": 113.48276903905814, "RNA0-302[c]": 113.48276903905814, "RNA0-303[c]": 113.48276903905814}	{"lysT-tRNA[c]__basal": 0.3183778765261272, "lysV-tRNA[c]__basal": 0.3183778765261272, "lysW-tRNA[c]__basal": 0.3183778765261272, "RNA0-301[c]__basal": 0.3183778765261272, "RNA0-302[c]__basal": 0.3183778765261272, "RNA0-303[c]__basal": 0.3183778765261272, "lysT-tRNA[c]__with_aa": 0.3478617361854152, "lysV-tRNA[c]__with_aa": 0.3478617361854152, "lysW-tRNA[c]__with_aa": 0.3478617361854152, "RNA0-301[c]__with_aa": 0.3478617361854152, "RNA0-302[c]__with_aa": 0.3478617361854152, "RNA0-303[c]__with_aa": 0.3478617361854152}	{"lysT-tRNA[c]__basal": 0.8943558108876796, "lysV-tRNA[c]__basal": 0.8943558108876796, "lysW-tRNA[c]__basal": 0.8943558108876796, "RNA0-301[c]__basal": 0.8943558108876796, "RNA0-302[c]__basal": 0.8943558108876796, "RNA0-303[c]__basal": 0.8943558108876796, "lysT-tRNA[c]__with_aa": 0.9060288605924575, "lysV-tRNA[c]__with_aa": 0.9060288605924575, "lysW-tRNA[c]__with_aa": 0.9060288605924575, "RNA0-301[c]__with_aa": 0.9060288605924575, "RNA0-302[c]__with_aa": 0.9060288605924575, "RNA0-303[c]__with_aa": 0.9060288605924575}
"LYSS-CPLX[c]"	3	75	4.080901805006194e-07	1678.391771586165	320.38637935448367	{"lysT-tRNA[c]": 307.10236069451634, "lysV-tRNA[c]": 307.10236069451634, "lysW-tRNA[c]": 307.10236069451634, "RNA0-301[c]": 307.10236069451634, "RNA0-302[c]": 307.10236069451634, "RNA0-303[c]": 307.10236069451634}	{"lysT-tRNA[c]__basal": 0.3435278533048374, "lysV-tRNA[c]__basal": 0.3435278533048374, "lysW-tRNA[c]__basal": 0.3435278533048374, "RNA0-301[c]__basal": 0.3435278533048374, "RNA0-302[c]__basal": 0.3435278533048374, "RNA0-303[c]__basal": 0.3435278533048374, "lysT-tRNA[c]__with_aa": 0.3454348105971178, "lysV-tRNA[c]__with_aa": 0.3454348105971178, "lysW-tRNA[c]__with_aa": 0.3454348105971178, "RNA0-301[c]__with_aa": 0.3454348105971178, "RNA0-302[c]__with_aa": 0.3454348105971178, "RNA0-303[c]__with_aa": 0.3454348105971178}	{"lysT-tRNA[c]__basal": 0.9326080761670069, "lysV-tRNA[c]__basal": 0.9326080761670069, "lysW-tRNA[c]__basal": 0.9326080761670069, "RNA0-301[c]__basal": 0.9326080761670069, "RNA0-302[c]__basal": 0.9326080761670069, "RNA0-303[c]__basal": 0.9326080761670069, "lysT-tRNA[c]__with_aa": 0.8620166640403987, "lysV-tRNA[c]__with_aa": 0.8620166640403987, "lysW-tRNA[c]__with_aa": 0.8620166640403987, "RNA0-301[c]__with_aa": 0.8620166640403987, "RNA0-302[c]__with_aa": 0.8620166640403987, "RNA0-303[c]__with_aa": 0.8620166640403987}
"LYSS-CPLX[c]"	3	76	1.4598874394182567e-07	340.3408091947566	193.88435600830329	{"lysT-tRNA[c]": 57.13128253790257, "lysV-tRNA[c]": 57.13128253790257, "lysW-tRNA[c]": 57.13128253790257, "RNA0-301[c]": 57.13128253790257, "RNA0-302[c]": 57.13128253790257, "RNA0-303[c]": 57.13128253790257}	{"lysT-tRNA[c]__basal": 0.2949212225286409, "lysV-tRNA[c]__basal": 0.2949212225286409, "lysW-tRNA[c]__basal": 0.2949212225286409, "RNA0-301[c]__basal": 0.2949212225286409, "RNA0-302[c]__basal": 0.2949212225286409, "RNA0-303[c]__basal": 0.2949212225286409, "lysT-tRNA[c]__with_aa": 0.3352714149921957, "lysV-tRNA[c]__with_aa": 0.3352714149921957, "lysW-tRNA[c]__with_aa": 0.3352714149921957, "RNA0-301[c]__with_aa": 0.3352714149921957, "RNA0-302[c]__with_aa": 0.3352714149921957, "RNA0-303[c]__with_aa": 0.3352714149921957}	{"lysT-tRNA[c]__basal": 0.8708542045225985, "lysV-tRNA[c]__basal": 0.8708542045225985, "lysW-tRNA[c]__basal": 0.8708542045225985, "RNA0-301[c]__basal": 0.8708542045225985, "RNA0-302[c]__basal": 0.8708542045225985, "RNA0-303[c]__basal": 0.8708542045225985, "lysT-tRNA[c]__with_aa": 0.9320229739890968, "lysV-tRNA[c]__with_aa": 0.9320229739890968, "lysW-tRNA[c]__with_aa": 0.9320229739890968, "RNA0-301[c]__with_aa": 0.9320229739890968, "RNA0-302[c]__with_aa": 0.9320229739890968, "RNA0-303[c]__with_aa": 0.9320229739890968}
"LYSS-CPLX[c]"	3	77	1.737401738589576e-07	707.3989876817874	1611.700162144863	{"lysT-tRNA[c]": 53.69095164430569, "lysV-tRNA[c]": 53.69095164430569, "lysW-tRNA[c]": 53.69095164430569, "RNA0-301[c]": 53.69095164430569, "RNA0-302[c]": 53.69095164430569, "RNA0-303[c]": 53.69095164430569}	{"lysT-tRNA[c]__basal": 0.3132666013415842, "lysV-tRNA[c]__basal": 0.3132666013415842, "lysW-tRNA[c]__basal": 0.3132666013415842, "RNA0-301[c]__basal": 0.3132666013415842, "RNA0-302[c]__basal": 0.3132666013415842, "RNA0-303[c]__basal": 0.3132666013415842, "lysT-tRNA[c]__with_aa": 0.162040499243068, "lysV-tRNA[c]__with_aa": 0.162040499243068, "lysW-tRNA[c]__with_aa": 0.162040499243068, "RNA0-301[c]__with_aa": 0.162040499243068, "RNA0-302[c]__with_aa": 0.162040499243068, "RNA0-303[c]__with_aa": 0.162040499243068}	{"lysT-tRNA[c]__basal": 0.9386533148477081, "lysV-tRNA[c]__basal": 0.9386533148477081, "lysW-tRNA[c]__basal": 0.9386533148477081, "RNA0-301[c]__basal": 0.9386533148477081, "RNA0-302[c]__basal": 0.9386533148477081, "RNA0-303[c]__basal": 0.9386533148477081, "lysT-tRNA[c]__with_aa": 0.4215858809077303, "lysV-tRNA[c]__with_aa": 0.4215858809077303, "lysW-tRNA[c]__with_aa": 0.4215858809077303, "RNA0-301[c]__with_aa": 0.4215858809077303, "RNA0-302[c]__with_aa": 0.4215858809077303, "RNA0-303[c]__with_aa": 0.4215858809077303}
"LYSS-CPLX[c]"	3	78	1.4811373057901412e-07	641.1746112744082	451.06475202553474	{"lysT-tRNA[c]": 96.19290360777151, "lysV-tRNA[c]": 96.19290360777151, "lysW-tRNA[c]": 96.19290360777151, "RNA0-301[c]": 96.19290360777151, "RNA0-302[c]": 96.19290360777151, "RNA0-303[c]": 96.19290360777151}	{"lysT-tRNA[c]__basal": 0.32062568167316685, "lysV-tRNA[c]__basal": 0.32062568167316685, "lysW-tRNA[c]__basal": 0.32062568167316685, "RNA0-301[c]__basal": 0.32062568167316685, "RNA0-302[c]__basal": 0.32062568167316685, "RNA0-303[c]__basal": 0.32062568167316685, "lysT-tRNA[c]__with_aa": 0.294118020458021, "lysV-tRNA[c]__with_aa": 0.294118020458021, "lysW-tRNA[c]__with_aa": 0.294118020458021, "RNA0-301[c]__with_aa": 0.294118020458021, "RNA0-302[c]__with_aa": 0.294118020458021, "RNA0-303[c]__with_aa": 0.294118020458021}	{"lysT-tRNA[c]__basal": 0.9105962217676001, "lysV-tRNA[c]__basal": 0.9105962217676001, "lysW-tRNA[c]__basal": 0.9105962217676001, "RNA0-301[c]__basal": 0.9105962217676001, "RNA0-302[c]__basal": 0.9105962217676001, "RNA0-303[c]__basal": 0.9105962217676001, "lysT-tRNA[c]__with_aa": 0.7658418108569729, "lysV-tRNA[c]__with_aa": 0.7658418108569729, "lysW-tRNA[c]__with_aa": 0.7658418108569729, "RNA0-301[c]__with_aa": 0.7658418108569729, "RNA0-302[c]__with_aa": 0.7658418108569729, "RNA0-303[c]__with_aa": 0.7658418108569729}
"LYSS-CPLX[c]"	3	79	5.409059360829288e-08	188.5521101717747	762.8800677699729	{"lysT-tRNA[c]": 14.336962934727204, "lysV-tRNA[c]": 14.336962934727204, "lysW-tRNA[c]": 14.336962934727204, "RNA0-301[c]": 14.336962934727204, "RNA0-302[c]": 14.336962934727204, "RNA0-303[c]": 14.336962934727204}	{"lysT-tRNA[c]__basal": 0.22970034087205946, "lysV-tRNA[c]__basal": 0.22970034087205946, "lysW-tRNA[c]__basal": 0.22970034087205946, "RNA0-301[c]__basal": 0.22970034087205946, "RNA0-302[c]__basal": 0.22970034087205946, "RNA0-303[c]__basal": 0.22970034087205946, "lysT-tRNA[c]__with_aa": 0.17177812296022454, "lysV-tRNA[c]__with_aa": 0.17177812296022454, "lysW-tRNA[c]__with_aa": 0.17177812296022454, "RNA0-301[c]__with_aa": 0.17177812296022454, "RNA0-302[c]__with_aa": 0.17177812296022454, "RNA0-303[c]__with_aa": 0.17177812296022454}	{"lysT-tRNA[c]__basal": 0.8869369528899758, "lysV-tRNA[c]__basal": 0.8869369528899758, "lysW-tRNA[c]__basal": 0.8869369528899758, "RNA0-301[c]__basal": 0.8869369528899758, "RNA0-302[c]__basal": 0.8869369528899758, "RNA0-303[c]__basal": 0.8869369528899758, "lysT-tRNA[c]__with_aa": 0.5597596797465632, "lysV-tRNA[c]__with_aa": 0.5597596797465632, "lysW-tRNA[c]__with_aa": 0.5597596797465632, "RNA0-301[c]__with_aa": 0.5597596797465632, "RNA0-302[c]__with_aa": 0.5597596797465632, "RNA0-303[c]__with_aa": 0.5597596797465632}
"LYSS-CPLX[c]"	3	80	8.059801457782506e-08	359.8466719130992	1398.8295140564935	{"lysT-tRNA[c]": 24.0887902149039, "lysV-tRNA[c]": 24.0887902149039, "lysW-tRNA[c]": 24.0887902149039, "RNA0-301[c]": 24.0887902149039, "RNA0-302[c]": 24.0887902149039, "RNA0-303[c]": 24.0887902149039}	{"lysT-tRNA[c]__basal": 0.2672521719591131, "lysV-tRNA[c]__basal": 0.2672521719591131, "lysW-tRNA[c]__basal": 0.2672521719591131, "RNA0-301[c]__basal": 0.2672521719591131, "RNA0-302[c]__basal": 0.2672521719591131, "RNA0-303[c]__basal": 0.2672521719591131, "lysT-tRNA[c]__with_aa": 0.14684645149934486, "lysV-tRNA[c]__with_aa": 0.14684645149934486, "lysW-tRNA[c]__with_aa": 0.14684645149934486, "RNA0-301[c]__with_aa": 0.14684645149934486, "RNA0-302[c]__with_aa": 0.14684645149934486, "RNA0-303[c]__with_aa": 0.14684645149934486}	{"lysT-tRNA[c]__basal": 0.905447128347057, "lysV-tRNA[c]__basal": 0.905447128347057, "lysW-tRNA[c]__basal": 0.905447128347057, "RNA0-301[c]__basal": 0.905447128347057, "RNA0-302[c]__basal": 0.905447128347057, "RNA0-303[c]__basal": 0.905447128347057, "lysT-tRNA[c]__with_aa": 0.4104718852134149, "lysV-tRNA[c]__with_aa": 0.4104718852134149, "lysW-tRNA[c]__with_aa": 0.4104718852134149, "RNA0-301[c]__with_aa": 0.4104718852134149, "RNA0-302[c]__with_aa": 0.4104718852134149, "RNA0-303[c]__with_aa": 0.4104718852134149}
"LYSS-CPLX[c]"	3	81	1.1540186191600307e-07	398.33155854838463	931.9090821878136	{"lysT-tRNA[c]": 38.56815680605683, "lysV-tRNA[c]": 38.56815680605683, "lysW-tRNA[c]": 38.56815680605683, "RNA0-301[c]": 38.56815680605683, "RNA0-302[c]": 38.56815680605683, "RNA0-303[c]": 38.56815680605683}	{"lysT-tRNA[c]__basal": 0.2960732736571804, "lysV-tRNA[c]__basal": 0.2960732736571804, "lysW-tRNA[c]__basal": 0.2960732736571804, "RNA0-301[c]__basal": 0.2960732736571804, "RNA0-302[c]__basal": 0.2960732736571804, "RNA0-303[c]__basal": 0.2960732736571804, "lysT-tRNA[c]__with_aa": 0.20295518366842363, "lysV-tRNA[c]__with_aa": 0.20295518366842363, "lysW-tRNA[c]__with_aa": 0.20295518366842363, "RNA0-301[c]__with_aa": 0.20295518366842363, "RNA0-302[c]__with_aa": 0.20295518366842363, "RNA0-303[c]__with_aa": 0.20295518366842363}	{"lysT-tRNA[c]__basal": 0.9246683843568614, "lysV-tRNA[c]__basal": 0.9246683843568614, "lysW-tRNA[c]__basal": 0.9246683843568614, "RNA0-301[c]__basal": 0.9246683843568614, "RNA0-302[c]__basal": 0.9246683843568614, "RNA0-303[c]__basal": 0.9246683843568614, "lysT-tRNA[c]__with_aa": 0.5561068690875313, "lysV-tRNA[c]__with_aa": 0.5561068690875313, "lysW-tRNA[c]__with_aa": 0.5561068690875313, "RNA0-301[c]__with_aa": 0.5561068690875313, "RNA0-302[c]__with_aa": 0.5561068690875313, "RNA0-303[c]__with_aa": 0.5561068690875313}
"LYSS-CPLX[c]"	3	82	8.837821170678852e-08	433.01247308565024	511.9827551045286	{"lysT-tRNA[c]": 56.044942657523954, "lysV-tRNA[c]": 56.044942657523954, "lysW-tRNA[c]": 56.044942657523954, "RNA0-301[c]": 56.044942657523954, "RNA0-302[c]": 56.044942657523954, "RNA0-303[c]": 56.044942657523954}	{"lysT-tRNA[c]__basal": 0.2957275007298092, "lysV-tRNA[c]__basal": 0.2957275007298092, "lysW-tRNA[c]__basal": 0.2957275007298092, "RNA0-301[c]__basal": 0.2957275007298092, "RNA0-302[c]__basal": 0.2957275007298092, "RNA0-303[c]__basal": 0.2957275007298092, "lysT-tRNA[c]__with_aa": 0.26062567943005654, "lysV-tRNA[c]__with_aa": 0.26062567943005654, "lysW-tRNA[c]__with_aa": 0.26062567943005654, "RNA0-301[c]__with_aa": 0.26062567943005654, "RNA0-302[c]__with_aa": 0.26062567943005654, "RNA0-303[c]__with_aa": 0.26062567943005654}	{"lysT-tRNA[c]__basal": 0.8753633890119895, "lysV-tRNA[c]__basal": 0.8753633890119895, "lysW-tRNA[c]__basal": 0.8753633890119895, "RNA0-301[c]__basal": 0.8753633890119895, "RNA0-302[c]__basal": 0.8753633890119895, "RNA0-303[c]__basal": 0.8753633890119895, "lysT-tRNA[c]__with_aa": 0.7039083529921378, "lysV-tRNA[c]__with_aa": 0.7039083529921378, "lysW-tRNA[c]__with_aa": 0.7039083529921378, "RNA0-301[c]__with_aa": 0.7039083529921378, "RNA0-302[c]__with_aa": 0.7039083529921378, "RNA0-303[c]__with_aa": 0.7039083529921378}
"LYSS-CPLX[c]"	3	83	8.474006347039077e-07	1913.487637522365	124.79719061742483	{"lysT-tRNA[c]": 393.0334928681539, "lysV-tRNA[c]": 393.0334928681539, "lysW-tRNA[c]": 393.0334928681539, "RNA0-301[c]": 393.0334928681539, "RNA0-302[c]": 393.0334928681539, "RNA0-303[c]": 393.0334928681539}	{"lysT-tRNA[c]__basal": 0.32117506654010436, "lysV-tRNA[c]__basal": 0.32117506654010436, "lysW-tRNA[c]__basal": 0.32117506654010436, "RNA0-301[c]__basal": 0.32117506654010436, "RNA0-302[c]__basal": 0.32117506654010436, "RNA0-303[c]__basal": 0.32117506654010436, "lysT-tRNA[c]__with_aa": 0.3810114381509761, "lysV-tRNA[c]__with_aa": 0.3810114381509761, "lysW-tRNA[c]__with_aa": 0.3810114381509761, "RNA0-301[c]__with_aa": 0.3810114381509761, "RNA0-302[c]__with_aa": 0.3810114381509761, "RNA0-303[c]__with_aa": 0.3810114381509761}	{"lysT-tRNA[c]__basal": 0.8667919796163709, "lysV-tRNA[c]__basal": 0.8667919796163709, "lysW-tRNA[c]__basal": 0.8667919796163709, "RNA0-301[c]__basal": 0.8667919796163709, "RNA0-302[c]__basal": 0.8667919796163709, "RNA0-303[c]__basal": 0.8667919796163709, "lysT-tRNA[c]__with_aa": 0.947574883099575, "lysV-tRNA[c]__with_aa": 0.947574883099575, "lysW-tRNA[c]__with_aa": 0.947574883099575, "RNA0-301[c]__with_aa": 0.947574883099575, "RNA0-302[c]__with_aa": 0.947574883099575, "RNA0-303[c]__with_aa": 0.947574883099575}
"LYSS-CPLX[c]"	3	84	7.0841820733058e-08	320.2386201235394	204.19414294430072	{"lysT-tRNA[c]": 41.68415117075174, "lysV-tRNA[c]": 41.68415117075174, "lysW-tRNA[c]": 41.68415117075174, "RNA0-301[c]": 41.68415117075174, "RNA0-302[c]": 41.68415117075174, "RNA0-303[c]": 41.68415117075174}	{"lysT-tRNA[c]__basal": 0.2319372286475688, "lysV-tRNA[c]__basal": 0.2319372286475688, "lysW-tRNA[c]__basal": 0.2319372286475688, "RNA0-301[c]__basal": 0.2319372286475688, "RNA0-302[c]__basal": 0.2319372286475688, "RNA0-303[c]__basal": 0.2319372286475688, "lysT-tRNA[c]__with_aa": 0.26161505343204394, "lysV-tRNA[c]__with_aa": 0.26161505343204394, "lysW-tRNA[c]__with_aa": 0.26161505343204394, "RNA0-301[c]__with_aa": 0.26161505343204394, "RNA0-302[c]__with_aa": 0.26161505343204394, "RNA0-303[c]__with_aa": 0.26161505343204394}	{"lysT-tRNA[c]__basal": 0.6908501754353722, "lysV-tRNA[c]__basal": 0.6908501754353722, "lysW-tRNA[c]__basal": 0.6908501754353722, "RNA0-301[c]__basal": 0.6908501754353722, "RNA0-302[c]__basal": 0.6908501754353722, "RNA0-303[c]__basal": 0.6908501754353722, "lysT-tRNA[c]__with_aa": 0.7344847409600959, "lysV-tRNA[c]__with_aa": 0.7344847409600959, "lysW-tRNA[c]__with_aa": 0.7344847409600959, "RNA0-301[c]__with_aa": 0.7344847409600959, "RNA0-302[c]__with_aa": 0.7344847409600959, "RNA0-303[c]__with_aa": 0.7344847409600959}
"LYSS-CPLX[c]"	3	85	1.2946133353700366e-07	970.3115032952642	1175.3698872317884	{"lysT-tRNA[c]": 90.3544261211704, "lysV-tRNA[c]": 90.3544261211704, "lysW-tRNA[c]": 90.3544261211704, "RNA0-301[c]": 90.3544261211704, "RNA0-302[c]": 90.3544261211704, "RNA0-303[c]": 90.3544261211704}	{"lysT-tRNA[c]__basal": 0.3083347283735743, "lysV-tRNA[c]__basal": 0.3083347283735743, "lysW-tRNA[c]__basal": 0.3083347283735743, "RNA0-301[c]__basal": 0.3083347283735743, "RNA0-302[c]__basal": 0.3083347283735743, "RNA0-303[c]__basal": 0.3083347283735743, "lysT-tRNA[c]__with_aa": 0.19018883343166337, "lysV-tRNA[c]__with_aa": 0.19018883343166337, "lysW-tRNA[c]__with_aa": 0.19018883343166337, "RNA0-301[c]__with_aa": 0.19018883343166337, "RNA0-302[c]__with_aa": 0.19018883343166337, "RNA0-303[c]__with_aa": 0.19018883343166337}	{"lysT-tRNA[c]__basal": 0.8771753083190191, "lysV-tRNA[c]__basal": 0.8771753083190191, "lysW-tRNA[c]__basal": 0.8771753083190191, "RNA0-301[c]__basal": 0.8771753083190191, "RNA0-302[c]__basal": 0.8771753083190191, "RNA0-303[c]__basal": 0.8771753083190191, "lysT-tRNA[c]__with_aa": 0.48482967175950414, "lysV-tRNA[c]__with_aa": 0.48482967175950414, "lysW-tRNA[c]__with_aa": 0.48482967175950414, "RNA0-301[c]__with_aa": 0.48482967175950414, "RNA0-302[c]__with_aa": 0.48482967175950414, "RNA0-303[c]__with_aa": 0.48482967175950414}
"LYSS-CPLX[c]"	3	86	4.144335810740719e-07	2648.1878413688205	3856.4934415510074	{"lysT-tRNA[c]": 117.13489944696984, "lysV-tRNA[c]": 117.13489944696984, "lysW-tRNA[c]": 117.13489944696984, "RNA0-301[c]": 117.13489944696984, "RNA0-302[c]": 117.13489944696984, "RNA0-303[c]": 117.13489944696984}	{"lysT-tRNA[c]__basal": 0.3363028539023434, "lysV-tRNA[c]__basal": 0.3363028539023434, "lysW-tRNA[c]__basal": 0.3363028539023434, "RNA0-301[c]__basal": 0.3363028539023434, "RNA0-302[c]__basal": 0.3363028539023434, "RNA0-303[c]__basal": 0.3363028539023434, "lysT-tRNA[c]__with_aa": 0.10622040912877385, "lysV-tRNA[c]__with_aa": 0.10622040912877385, "lysW-tRNA[c]__with_aa": 0.10622040912877385, "RNA0-301[c]__with_aa": 0.10622040912877385, "RNA0-302[c]__with_aa": 0.10622040912877385, "RNA0-303[c]__with_aa": 0.10622040912877385}	{"lysT-tRNA[c]__basal": 0.9460903273330663, "lysV-tRNA[c]__basal": 0.9460903273330663, "lysW-tRNA[c]__basal": 0.9460903273330663, "RNA0-301[c]__basal": 0.9460903273330663, "RNA0-302[c]__basal": 0.9460903273330663, "RNA0-303[c]__basal": 0.9460903273330663, "lysT-tRNA[c]__with_aa": 0.26382016417924686, "lysV-tRNA[c]__with_aa": 0.26382016417924686, "lysW-tRNA[c]__with_aa": 0.26382016417924686, "RNA0-301[c]__with_aa": 0.26382016417924686, "RNA0-302[c]__with_aa": 0.26382016417924686, "RNA0-303[c]__with_aa": 0.26382016417924686}
